dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error
1.0,1,200.0,6.97323567654597,1e-06,50000.0,1.8196224985790197e-08,4.824947367631149e-13,5.4188296223697024e-09,1.8195448190522792e-08,7.775730171550453e-13,1.9430908822830785e-19,1.9905571741097424e-09,1.0000000003074123,1.0000478150878342,1.000000005599415,1.0,0.9999999999999399,0.9999999999999954,1.0000003451830017,1.0000014721860673
1.0,1,200.0,7.564633275546287,1e-06,50000.0,1.0374728855365865e-08,3.1920881787300814e-13,4.146255483778052e-09,1.0373895127877593e-08,8.172145806119069e-13,8.258873111641407e-17,1.8055607896666248e-09,1.0000000002242955,1.0000556083400258,1.000000005575859,1.0000000000000033,1.0000000000012,1.0000000000000917,1.0000003453455126,1.0000013889842998
1.0,1,200.0,8.20618709130545,1e-06,50000.0,9.815582178997663e-09,2.7405777878431664e-13,4.6264457388390565e-09,9.814698661570557e-09,8.568727119054156e-13,2.0397924023270823e-16,2.2254547942290006e-09,1.0000000001858838,1.0000655868663415,1.0000000060552923,1.000000000000005,1.0000000000018143,1.000000000000144,1.0000003454206003,1.0000012859872427
1.0,1,200.0,8.902150854450383,1e-06,50000.0,1.2388001954736717e-08,2.9159943986111766e-13,6.040957477406965e-09,1.2387084584967103e-08,8.838572701409652e-13,3.117923795455658e-16,3.0346324178197847e-09,1.0000000001775582,1.0000776375603244,1.0000000068952524,1.0000000000000062,1.0000000000021367,1.000000000000178,1.0000003454368331,1.0000011668900992
1.0,1,200.0,9.657139052966048,1e-06,50000.0,1.695765021430267e-08,3.5492410071726925e-13,8.373362897360691e-09,1.695670383034323e-08,9.074122834053206e-13,4.0970060283646576e-16,4.223662908714637e-09,1.0000000001894744,1.0000918356597104,1.0000000080288807,1.000000000000007,1.0000000000023055,1.0000000000002043,1.0000003454134696,1.0000010339939347
1.0,1,200.0,10.476157527896646,1e-06,50000.0,2.3522432800131187e-08,4.631272271136501e-13,1.1742249861998885e-08,2.3521466227593335e-08,9.231170208612817e-13,4.997350463771065e-16,5.877143153526435e-09,1.0000000002157017,1.0001083782418727,1.0000000094306545,1.000000000000008,1.0000000000023614,1.0000000000002256,1.000000345362132,1.0000008892830128
1.0,1,200.0,11.364636663857247,1e-06,50000.0,3.255206822643542e-08,6.232275861766716e-13,1.62318433495073e-08,3.255109500295195e-08,9.26487759455513e-13,5.749898702075687e-16,8.137552466711047e-09,1.0000000002529965,1.0001275345056313,1.0000000110992553,1.0000000000000084,1.0000000000023033,1.000000000000242,1.0000003452891342,1.0000007353308962
1.0,1,200.0,12.32846739442066,1e-06,50000.0,4.479122645738045e-08,8.476930544918635e-13,2.217559383942656e-08,4.479025178442314e-08,9.261368372994026e-13,6.19795067853595e-16,1.1198065926010256e-08,1.0000000002997842,1.0001496062381376,1.0000000130468858,1.0000000000000089,1.0000000000021165,1.000000000000251,1.0000003451975612,1.0000005760757802
1.0,1,200.0,13.374040261108215,1e-06,50000.0,6.120845815824531e-08,1.1537028695650793e-12,3.056180251926921e-08,6.120749447477948e-08,9.157265911681242e-13,6.119830967408053e-16,1.5302659647499628e-08,1.0000000003554232,1.000174887050096,1.0000000152912432,1.0000000000000087,1.0000000000017906,1.0000000000002494,1.000000345088676,1.0000004175145163
1.0,1,200.0,14.508287784959395,1e-06,50000.0,8.296546225337185e-08,1.5625122789724705e-12,4.188563465215872e-08,8.296451743488631e-08,9.006185078342955e-13,5.294197215731062e-16,2.0742184538259356e-08,1.000000000419671,1.0002036095488964,1.0000000178481117,1.0000000000000082,1.0000000000013347,1.000000000000232,1.0000003449629413,1.000000268268865
1.0,1,200.0,15.738730431619029,1e-06,50000.0,1.1134081416051598e-07,2.0979054669127352e-12,5.556931401603524e-08,1.1133989624498903e-07,8.816776825432949e-13,3.649185661247654e-16,2.7836355364417095e-08,1.0000000004922567,1.000235870682982,1.0000000207230544,1.0000000000000067,1.0000000000008002,1.0000000000001923,1.000000344820891,1.0000001398330667
1.0,1,200.0,17.073526474706906,1e-06,50000.0,1.4755057580164963e-07,2.782705282367214e-12,7.424422891546439e-08,1.475497097672975e-07,8.431714435925484e-13,1.5293696865048838e-16,3.688918284363834e-08,1.000000000572485,1.0002715275823097,1.0000000239011084,1.0000000000000042,1.0000000000002975,1.0000000000001246,1.0000003446638688,1.0000000461296175
1.0,1,200.0,18.521526088081714,1e-06,50000.0,1.9240605131904905e-07,3.6322175985332463e-12,9.608462076581492e-08,1.9240525790331399e-07,7.894488288171081e-13,4.974639068492649e-18,4.8103467057155094e-08,1.000000000658815,1.000310062275297,1.0000000273340615,1.0000000000000007,1.0000000000000107,1.0000000000000222,1.0000003444948957,1.000000001828809
1.0,1,200.0,20.09233002565047,1e-06,50000.0,2.4576840101557337e-07,4.643844492512387e-12,1.2286618461356855e-07,2.457676859973371e-07,7.347216730176998e-13,1.3387992338873613e-16,6.144446352382e-08,1.0000000007484335,1.0003504274604218,1.0000000309262511,0.9999999999999958,1.0000000000001783,0.9999999999998833,1.0000003443194851,1.0000000188851659
1.0,1,200.0,21.7963532777912,1e-06,50000.0,3.058395664061453e-07,5.783605333234433e-12,1.5323730312663486e-07,3.05838955654543e-07,6.564083435621725e-13,8.227367938697006e-16,7.646262520483511e-08,1.0000000008368815,1.000390910429629,1.0000000345221085,0.9999999999999898,1.000000000001022,0.9999999999997111,1.000000344146356,1.0000001012134405
1.0,1,200.0,23.644894126454073,1e-06,50000.0,3.684983307495658e-07,6.97351330281604e-12,1.834665481758332e-07,3.684978215965135e-07,5.796865812716501e-13,2.2868439664690897e-15,9.212759745071128e-08,1.0000000009179009,1.0004290852574464,1.0000000379016725,0.9999999999999831,1.0000000000026164,0.9999999999995188,1.000000343987757,1.000000238688451
1.0,1,200.0,25.650209056800445,1e-06,50000.0,4.2711195339972523e-07,8.087955394012927e-12,2.13755269448459e-07,4.271115540469937e-07,4.880003686002944e-13,4.438986610881583e-15,1.0678115459599095e-07,1.0000000009837418,1.0004619474679763,1.0000000407925715,0.9999999999999762,1.0000000000047398,0.9999999999993299,1.0000003438588403,1.000000403556337
1.0,1,200.0,27.825594022071243,1e-06,50000.0,4.733493702673346e-07,8.969027256974239e-12,2.373955648324608e-07,4.733490797318641e-07,3.855979763486752e-13,6.715987474307138e-15,1.1834049666637359e-07,1.0000000010260846,1.0004863057391777,1.0000000429050482,0.9999999999999711,1.0000000000068279,0.9999999999991759,1.0000003437758762,1.0000005535395782
1.0,1,200.0,30.185472600499214,1e-06,50000.0,4.992064433028573e-07,9.46482481850013e-12,2.4850280656950964e-07,4.992062390634743e-07,2.9441860356063825e-13,8.22183457681425e-15,1.248045768247746e-07,1.0000000010375616,1.0004994091844461,1.000000043988241,0.999999999999968,1.0000000000081488,0.9999999999990885,1.0000003437533311,1.0000006440063907
1.0,1,200.0,32.74549162877728,1e-06,50000.0,4.996594639285556e-07,9.479678183332226e-12,2.4925294395248756e-07,4.996593234797054e-07,2.1675458557267511e-13,8.245271244523267e-15,1.2491749329815162e-07,1.0000000010134413,1.000499634925804,1.0000000438919794,0.999999999999968,1.0000000000081706,0.9999999999990871,1.0000003438004093,1.0000006456248756
1.0,1,200.0,35.522624946166644,1e-06,50000.0,4.746115104342662e-07,9.011092693905172e-12,2.3686014091294606e-07,4.746114210915329e-07,1.4531783403562648e-13,6.77374494015966e-15,1.1865507148832304e-07,1.0000000009527834,1.000486951280631,1.0000000426085367,0.9999999999999711,1.000000000006884,0.9999999999991724,1.000000343919001,1.000000557836122
1.0,1,200.0,38.53528593710527,1e-06,50000.0,4.289350139833078e-07,8.150734566546376e-12,2.142094726158261e-07,4.289349533574045e-07,9.817787778949386e-14,4.503734834295171e-15,1.0723548245975627e-07,1.0000000008585028,1.0004629285128375,1.0000000402738956,0.9999999999999765,1.0000000000048073,0.999999999999325,1.0000003441033394,1.0000004091398902
1.0,1,200.0,41.803449618514534,1e-06,50000.0,3.70581450406796e-07,7.048821346319194e-12,1.8506133923579283e-07,3.705814097509367e-07,6.248322491934861e-14,2.3360994473357473e-15,9.264665776178462e-08,1.0000000007363214,1.0004302913811136,1.0000000371278854,0.9999999999999829,1.0000000000026736,0.9999999999995135,1.0000003443422463,1.0000002439785582
1.0,1,200.0,45.34878508128582,1e-06,50000.0,3.0792431720270055e-07,5.863884653451996e-12,1.5359693569101511e-07,3.079242897445168e-07,3.7965329717226374e-14,8.49235769991902e-16,7.698201245755436e-08,1.0000000005931469,1.000392234556038,1.0000000334530108,0.9999999999999896,1.0000000000010574,0.9999999999997065,1.0000003446222059,1.0000001050094465
1.0,1,200.0,49.194799164082205,1e-06,50000.0,2.4768902485411205e-07,4.7235100046385085e-12,1.237802214970188e-07,2.4768900683637665e-07,2.136345219639866e-14,1.423754598118223e-16,6.192291883965713e-08,1.0000000004355558,1.0003517874203496,1.000000029517563,0.9999999999999958,1.0000000000001918,0.9999999999998798,1.0000003449303498,1.0000000205905866
1.0,1,200.0,53.36699231206307,1e-06,50000.0,1.9409184323390963e-07,3.7078935387602205e-12,9.674485527391633e-08,1.9409182962637618e-07,1.315136242536341e-14,3.888962795744883e-18,4.852344682099967e-08,1.0000000002688973,1.0003114105061206,1.0000000255397115,1.0000000000000007,1.0000000000000082,1.0000000000000198,1.0000003452561776,1.000000001350291
1.0,1,200.0,57.893027653931185,1e-06,50000.0,1.4900057865144531e-07,2.8527553118066564e-12,7.462572042875241e-08,1.490005696323141e-07,6.851640505033945e-15,1.487072556207037e-16,3.725054323733077e-08,1.0000000000970637,1.0002728510134773,1.0000000216750626,1.0000000000000042,1.0000000000002853,1.0000000000001226,1.000000345592076,1.000000043626892
1.0,1,200.0,62.80291441834253,1e-06,50000.0,1.1259262128619278e-07,2.1617239580208187e-12,5.656656457971828e-08,1.1259261413277467e-07,4.3016954153033175e-15,3.6064423864842647e-16,2.814854586828091e-08,0.999999999922808,1.0002371851334972,1.000000018021453,1.0000000000000067,1.000000000000783,1.0000000000001912,1.0000003459326898,1.0000001354793586
1.0,1,200.0,68.12920690579608,1e-06,50000.0,8.407015214481412e-08,1.6198590080139963e-12,4.2237273235179234e-08,8.407014714897097e-08,2.2799721366967407e-15,5.25889186161952e-16,2.101799155178205e-08,0.999999999748369,1.0002049523384058,1.000000014632479,1.000000000000008,1.0000000000013152,1.0000000000002311,1.0000003462735894,1.0000002620958757
1.0,1,200.0,73.90722033525775,1e-06,50000.0,6.221482573417337e-08,1.2041670640636351e-12,3.129543451190295e-08,6.221482178036869e-08,1.4591640200489682e-15,6.091181462293439e-16,1.5554284317992764e-08,0.9999999995762345,1.000176309806819,1.0000000115333036,1.0000000000000087,1.0000000000017688,1.000000000000249,1.0000003466099867,1.000000409347868
1.0,1,200.0,80.17526499665792,1e-06,50000.0,4.573746986770945e-08,8.902514179559697e-13,2.3087530595323515e-08,4.5737467110932287e-08,7.646282366403012e-16,6.176779407852176e-16,1.1435120118650848e-08,0.9999999994098607,1.0001511682935502,1.0000000087348444,1.0000000000000089,1.0000000000020934,1.0000000000002507,1.000000346935094,1.0000005655404538
1.0,1,200.0,86.97490026177834,1e-06,50000.0,3.346082516582727e-08,6.558022279525266e-13,1.6659062988803698e-08,3.3460822958455903e-08,5.296550492126234e-16,5.744866896432641e-16,8.366167564863517e-09,0.9999999992541904,1.0001292959682337,1.0000000062444394,1.0000000000000084,1.0000000000022813,1.000000000000242,1.0000003472392553,1.000000721908629
1.0,1,200.0,94.35121013771034,1e-06,50000.0,2.439242407599998e-08,4.820038992289324e-13,1.2269821388607239e-08,2.439242266370907e-08,2.2953651171656726e-16,5.031052826244021e-16,6.099286335074928e-09,0.9999999991157279,1.0001103906735493,1.000000004071834,1.000000000000008,1.0000000000023468,1.0000000000002265,1.0000003475097892,1.0000008724225313
1.0,1,200.0,102.35310218990259,1e-06,50000.0,1.7735656029512653e-08,3.5376655726666354e-13,8.837453088296239e-09,1.7735654892017795e-08,1.7398338357440454e-16,4.217479546118664e-16,4.435293060866253e-09,0.9999999990019505,1.0000941266166548,1.0000000022298254,1.0000000000000075,1.000000000002316,1.0000000000002072,1.0000003477320818,1.0000010133027724
1.0,1,200.0,111.03363181676379,1e-06,50000.0,1.2871299411276887e-08,2.5939037915079517e-13,6.470471409947866e-09,1.2871298527847377e-08,1.2596460334079664e-16,3.422185954390476e-16,3.2193498385302363e-09,0.9999999989199923,1.000080182472122,1.0000000007297531,1.0000000000000067,1.000000000002215,1.0000000000001867,1.0000003478922688,1.0000011424786794
1.0,1,200.0,120.45035402587824,1e-06,50000.0,9.328372188451207e-09,1.9001618075222907e-13,4.647955721019943e-09,9.328371254180034e-09,1.9896621486529746e-16,2.7094209674988793e-16,2.333684942206902e-09,0.999999998874875,1.000068256898433,0.9999999995737523,1.0000000000000058,1.0000000000020692,1.000000000000166,1.0000003479804602,1.0000012591003544
1.0,1,200.0,130.6657050442345,1e-06,50000.0,6.753999338278573e-09,1.390447882516167e-13,3.358756338495035e-09,6.753998904427852e-09,3.9928440808839596e-17,2.1054570249027206e-16,1.6900687798233023e-09,0.9999999988679622,1.0000580759888216,0.999999998747497,1.000000000000005,1.0000000000018978,1.0000000000001465,1.000000347994067,1.0000013631438698
1.0,1,200.0,141.74741629268047,1e-06,50000.0,4.886584724236624e-09,1.0160983048951032e-13,2.447140278755825e-09,4.886584285336462e-09,6.804983812627847e-17,1.6130815361210365e-16,1.2231097206646174e-09,0.9999999988963658,1.0000493958077514,0.9999999982174008,1.0000000000000047,1.0000000000017164,1.0000000000001281,1.0000003479386967,1.0000014551118352
1.0,1,200.0,153.7689634694013,1e-06,50000.0,3.5336481089687185e-09,7.41379630643e-14,1.7677953323649926e-09,3.53364781341568e-09,3.763520652729984e-17,1.2225510168177324e-16,8.847105087784994e-10,0.9999999989536248,1.000042002094289,0.999999997934033,1.000000000000004,1.000000000001535,1.0000000000001115,1.0000003478269783,1.0000015358167216
1.0,1,200.0,166.81005372000593,1e-06,50000.0,2.5543187498785884e-09,5.400421090308474e-14,1.2927450581346765e-09,2.554318394865729e-09,8.567273563187936e-17,9.188815349830099e-17,6.396822725828119e-10,0.9999999990313078,1.0000357084483957,0.999999997840101,1.0000000000000036,1.0000000000013611,1.0000000000000968,1.0000003476753754,1.0000016062298267
1.0,1,200.0,180.95715412433202,1e-06,50000.0,1.845884165394454e-09,3.927472105232362e-14,9.237856610803036e-10,1.8458839921046188e-09,2.3819513241217324e-17,6.861533720813676e-17,4.6237345313867727e-10,0.9999999991208011,1.000030353801371,0.9999999978793302,1.0000000000000029,1.0000000000011982,1.0000000000000833,1.0000003475006776,1.00000166737981
1.0,1,200.0,196.30406500402705,1e-06,50000.0,1.3336545330200932e-09,2.85206704262564e-14,6.687070392031588e-10,1.3336544563534835e-09,2.6132839035145362e-18,5.0970799332822187e-17,3.3413039524967833e-10,0.9999999992146527,1.0000257996419908,0.9999999980030686,1.0000000000000024,1.0000000000010492,1.000000000000072,1.0000003473174859,1.000001720287072
1.0,1,200.0,212.9525418521362,1e-06,50000.0,9.634194951432686e-10,2.0685048002617153e-14,4.849856604424854e-10,9.634193100220845e-10,5.573593024121428e-17,3.770298622066108e-17,2.414107979153824e-10,0.9999999993072234,1.0000219272659947,0.9999999981733942,1.000000000000002,1.0000000000009142,1.000000000000062,1.0000003471367862,1.0000017659237694
1.0,1,200.0,231.0129700083158,1e-06,50000.0,6.958859013632776e-10,1.498651312670518e-14,3.489100998659516e-10,6.958857888696122e-10,2.845842630605456e-17,2.779040026671066e-17,1.743948491555104e-10,0.9999999993947509,1.0000186351924834,0.9999999983632559,1.0000000000000018,1.0000000000007936,1.000000000000053,1.0000003469659193,1.0000018051912596
1.0,1,200.0,250.605096553008,1e-06,50000.0,5.026020909416958e-10,1.0848863408453255e-14,2.515665601570788e-10,5.026019590995142e-10,4.848444362601242e-17,2.0422973880926966e-17,1.2596847001152967e-10,0.9999999994750706,1.000015836815688,0.9999999985548779,1.0000000000000016,1.0000000000006866,1.0000000000000455,1.000000346809123,1.000001838909455
1.0,1,200.0,271.85882427329403,1e-06,50000.0,3.6298081799643513e-10,7.848527447350858e-15,1.831760999338954e-10,3.629807693985973e-10,9.622537820642526e-18,1.4970659984612166e-17,9.098151559510888e-11,0.999999999547214,1.0000134583156826,0.9999999987375627,1.0000000000000016,1.0000000000005924,1.0000000000000389,1.0000003466682863,1.0000018678137403
1.0,1,200.0,294.91507296470684,1e-06,50000.0,2.6213415601838734e-10,5.67517300490217e-15,1.3058250339652193e-10,2.621340385419096e-10,5.669423088176709e-17,1.0950141590694236e-17,6.570778688639139e-11,0.9999999996110216,1.000011436825792,0.9999999989055866,1.000000000000001,1.00000000000051,1.0000000000000333,1.0000003465437315,1.0000018925566705
1.0,1,200.0,319.9267137797381,1e-06,50000.0,1.892992724393932e-10,4.102135909962889e-15,9.559048272145703e-11,1.8929922593301503e-10,1.5936944378580167e-17,7.99446520333579e-18,4.7452594358022006e-11,0.9999999996668316,1.0000097188406165,0.9999999990564938,1.000000000000001,1.0000000000004383,1.0000000000000284,1.0000003464347849,1.000001913712687
1.0,1,200.0,347.0595828181065,1e-06,50000.0,1.366985609466588e-10,2.964299570659265e-15,6.857895843108374e-11,1.366984961409385e-10,3.176706801687918e-17,5.827261181023654e-18,3.426793162717047e-11,0.9999999997152558,1.0000082588422106,0.9999999991898462,1.0000000000000009,1.000000000000376,1.0000000000000244,1.000000346340247,1.000001931784149
1.0,1,200.0,376.49358067924675,1e-06,50000.0,9.871228121304596e-11,2.1416394619582753e-15,4.980158921019705e-11,9.871222546006648e-11,2.9238299212867224e-17,4.241733510015843e-18,2.4745979011631275e-11,0.9999999997570286,1.0000070181199223,0.9999999993063624,1.0000000000000009,1.0000000000003217,1.0000000000000207,1.0000003462586906,1.0000019472082087
1.0,1,200.0,408.4238652674522,1e-06,50000.0,7.128085337641581e-11,1.547056467230181e-15,3.579588215007828e-11,7.128079341135368e-11,3.5851185950344987e-17,3.0839760098248582e-18,1.786953214128351e-11,0.9999999997929121,1.0000059637597971,0.9999999994073623,1.0000000000000007,1.0000000000002756,1.0000000000000175,1.0000003461886529,1.0000019603637103
1.0,1,200.0,443.06214575838777,1e-06,50000.0,5.1471918116415693e-11,1.1174261761330176e-15,2.5689197104650192e-11,5.147187541975454e-11,2.5377597550338456e-17,2.239961463891053e-18,1.2903743188333074e-11,0.999999999823644,1.0000050677811085,0.9999999994944208,1.0000000000000004,1.0000000000002356,1.0000000000000149,1.000000346128646,1.0000019715778554
1.0,1,200.0,480.6380863064389,1e-06,50000.0,3.7167675963869386e-11,8.070438119568684e-16,1.8679455276011897e-11,3.716759383929118e-11,6.064201522360428e-17,1.625530695164788e-18,9.317809752526965e-12,0.9999999998499063,1.0000043063997388,0.999999999569161,1.0000000000000004,1.000000000000201,1.0000000000000127,1.0000003460773739,1.0000019811325023
1.0,1,200.0,521.4008287999684,1e-06,50000.0,2.6838429550795102e-11,5.8284135088627e-16,1.3590343351998707e-11,2.6838404308553388e-11,1.5511419292130983e-17,1.1787703933846958e-18,6.7283526450647695e-12,0.9999999998723137,1.000003659400474,0.9999999996331418,1.0000000000000002,1.0000000000001714,1.0000000000000107,1.000000346033643,1.0000019892699072
1.0,1,200.0,565.620644760902,1e-06,50000.0,1.9379739800954838e-11,4.209061835213087e-16,9.597364533320683e-12,1.9379711697812938e-11,1.9157941461231766e-17,8.542586643712686e-19,4.858489778584793e-12,0.9999999998914101,1.0000031096025261,0.9999999996877992,1.0000000000000004,1.000000000000146,1.000000000000009,1.0000003459963607,1.0000019961978996
1.0,1,200.0,613.590727341317,1e-06,50000.0,1.3993874455150827e-11,3.039534539598699e-16,7.0115544280691875e-12,1.3993834627455152e-11,3.051801940157515e-17,6.187508143209467e-19,3.5082627505194527e-12,0.9999999999076716,1.0000026424046964,0.9999999997344226,1.0000000000000002,1.0000000000001246,1.0000000000000078,1.0000003459646203,1.0000020020945046
1.0,1,200.0,665.6291352986194,1e-06,50000.0,1.0104758744849959e-11,2.194922419409524e-16,5.027978017703897e-12,1.0104743174829807e-11,1.0736013625727421e-17,4.479636252600253e-19,2.5332710612744887e-12,0.999999999921511,1.0000022453984658,0.9999999997741502,1.0,1.0000000000001061,1.0000000000000067,1.0000003459375888,1.0000020071120506
1.0,1,200.0,722.0809018385464,1e-06,50000.0,7.29648264528514e-12,1.5849810996198268e-16,3.654750166636514e-12,7.296476170281939e-12,3.90151714912625e-18,3.2419006541033655e-19,1.8292382674036024e-12,0.9999999999332838,1.0000019080389648,0.9999999998079765,1.0000000000000002,1.0000000000000906,1.0000000000000053,1.0000003459146078,1.000002011380686
1.0,1,200.0,783.3203223083876,1e-06,50000.0,5.2687519839908265e-12,1.1445220997797344e-16,2.6260414079218045e-12,5.268664823629453e-12,7.835225623798138e-17,2.345372247871529e-19,1.320864311400085e-12,0.9999999999432955,1.0000016213652232,0.9999999998367618,1.0000000000000002,1.000000000000077,1.0000000000000047,1.0000003458950648,1.000002015011546
1.0,1,200.0,849.7534359086438,1e-06,50000.0,3.8044799669054144e-12,8.264573310066854e-17,1.910256901122496e-12,3.804412594407816e-12,6.078096199067585e-17,1.6962914317521472e-19,9.537743200451164e-13,0.9999999999518078,1.0000013777623553,0.9999999998612475,1.0000000000000002,1.0000000000000657,1.000000000000004,1.0000003458784528,1.0000020180994795
1.0,1,200.0,921.8207178777465,1e-06,50000.0,2.7471286000931194e-12,5.96779453995125e-17,1.3866173175860927e-12,2.7470994285015363e-12,2.5511109154557126e-17,1.2265467131425364e-19,6.887040970080355e-13,0.9999999999590437,1.0000011707594143,0.9999999998820698,1.0,1.000000000000056,1.0000000000000033,1.0000003458643307,1.0000020207253102
1.0,1,200.0,1000.0,1e-06,50000.0,1.983669555063167e-12,4.3092876694332956e-17,1.002701847602824e-12,1.983631250164844e-12,3.470764553715256e-17,8.867032316257607e-20,4.973011081204967e-13,0.999999999965195,1.0000009948575825,0.9999999998997732,1.0000000000000002,1.0000000000000475,1.0000000000000029,1.0000003458523166,1.0000020229579816
1.0,2,200.0,0.31622776601683794,1e-06,50000.0,0.6504611733940402,1.776829623435144e-05,1.09309111455747,0.6504087148878729,0.004706300585207731,0.003765224423336151,0.01590154285991999,0.03153270992377582,0.9999645355712827,0.5664714352690502,0.038919953699181054,0.9999750647036114,0.966881558941411,0.03814476260365867,1.0000732221572375
1.0,2,200.0,0.34304692863149183,1e-06,50000.0,0.5366673014274121,1.7355317462040595e-05,1.0865966193599073,0.5366273340609637,0.003456307697308846,0.0027531499731178652,0.013261393047435848,0.02632950017517116,0.9999531079655727,0.5501867046037194,0.031797694152353305,0.9999676104258057,0.9563566059871556,0.031217886552396153,1.0000936674996865
1.0,2,200.0,0.3721406147404329,1e-06,50000.0,0.39352373988610495,1.691315005944069e-05,1.075885986473925,0.39350297222195973,0.002560768781457489,0.002120504530426991,0.011051650570734565,0.02196354754226672,0.9999429731274293,0.5353308981633058,0.026238773193942556,0.9999608867155965,0.9468435850641788,0.025740083010052504,1.0001124419555452
1.0,2,200.0,0.40370172585965547,1e-06,50000.0,0.3076667202311618,1.6540400765951073e-05,1.0633467941928885,0.3076642257920231,0.0019515023569778194,0.0018145369865624397,0.009330305803159761,0.018555795486959424,0.999935244247302,0.5226697903966583,0.0222735215384378,0.9999556134275551,0.9388335920788049,0.02177320263084167,1.0001263792893555
