dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error,cubic_pde_error
2.0,1,100.0,0.4832930238571753,1e-06,8192.0,1.0027787700298339e-10,6.674128658188094e-17,9.722659539113565e-12,9.935487638687323e-11,1.0016575840849259e-12,1.607948595407922e-15,3.0044321798157942e-12,0.9999999978410038,1.0000030157240711,0.9999999980259698,0.9999999999939932,0.9999999997419736,0.9999999999967797,1.0000233977614645,1.0000027778074223,1.0004152778381556
2.0,1,100.0,0.4832930238571753,1e-06,16384.0,1.1813870218155478e-10,1.7763612145205143e-17,1.059730523293896e-11,1.1734144444234764e-10,1.0003551209714426e-12,1.150999358823415e-14,2.967922302550313e-12,1.0000000054244333,1.0000029599349285,1.0000000058565026,0.9999999999839303,0.999999999309655,0.9999999999913843,1.000023396337356,1.0000027782911967,1.0004152289875219
2.0,1,100.0,0.4832930238571753,1e-06,32768.0,9.431609474019537e-11,5.00676181768664e-18,9.047446982990133e-12,9.3485951868848e-11,1.0061884684194383e-12,8.458057376669913e-15,2.893777556595706e-12,0.999999996108141,1.0000029521937575,0.9999999956643959,0.9999999999862227,0.9999999994082143,0.9999999999926139,1.0000234052195047,1.0000027742770434,1.0004151306656315
2.0,1,100.0,0.7386199822079361,1e-06,128.0,1.019428362015229e-09,1.2437919580837706e-14,1.3682751162695635e-10,1.018539113090005e-09,1.0096074656764694e-12,3.818280562304654e-15,2.7256725050231788e-11,0.9999999974423365,1.0000052283280163,1.0000000027122347,0.9999999999907435,0.9999999996024549,0.9999999999950377,1.0000233879642613,1.0000027818003225,1.0004161285499558
2.0,1,100.0,0.7386199822079361,1e-06,256.0,3.1395221005583217e-10,2.0365405808789383e-13,3.426760430799642e-11,3.1297791872399463e-10,8.829392092860888e-13,2.248020736609024e-15,1.3264196771101074e-11,1.000000018365614,1.0000051883479373,1.0000000225072032,1.0000000000071008,1.0000000003050393,1.0000000000038067,1.0000233799100684,1.0000027990539406,1.0004157273897896
2.0,1,100.0,0.7386199822079361,1e-06,512.0,4.2427741504239137e-10,2.854359186627616e-13,5.211937424368674e-11,4.2340051240851374e-10,9.472454030009402e-13,1.3567645541050092e-15,1.5640550375166004e-11,1.000000003537171,1.0000059941379282,1.000000002717502,0.9999999999944826,0.999999999763038,0.9999999999970419,1.0000233962762515,1.0000028074762024,1.0004152292828512
2.0,1,100.0,0.7386199822079361,1e-06,1024.0,4.747891726155964e-10,2.105262610631382e-14,5.117785768702061e-11,4.7335471612006e-10,9.969147614293429e-13,3.9693271592004217e-14,1.9043981674813214e-11,0.9999999909955498,1.000006419908863,0.9999999900150635,1.0000000000298481,1.0000000012816652,1.0000000000160014,1.0000234065616969,1.0000028096552513,1.0004149098516661
2.0,1,100.0,0.7386199822079361,1e-06,2048.0,4.44065590664114e-10,5.100152526666256e-16,5.584682023742778e-11,4.429319950872502e-10,7.918420880667802e-13,3.057229494735491e-14,1.8379769746767543e-11,1.0000000051887084,1.0000061012572476,1.0000000097679143,1.0000000000261902,1.0000000011248396,1.0000000000140403,1.0000234023532901,1.0000027922173287,1.0004153938216795
2.0,1,100.0,0.7386199822079361,1e-06,4096.0,2.6579101851430903e-10,1.6705581747554348e-15,3.6461612657848814e-11,2.645732954604343e-10,9.993625273171128e-13,1.0779361714002438e-14,1.2440423089728643e-11,1.0000000135491494,1.0000047845566262,1.0000000194130678,1.0000000000155498,1.0000000006679846,1.0000000000083364,1.0000233820747702,1.000002800111521,1.0004157557182134
2.0,1,100.0,0.7386199822079361,1e-06,8192.0,5.709261666738253e-10,2.0366638662129573e-17,6.367971073221835e-11,5.692764522765599e-10,1.0272580734759673e-12,7.337309182246117e-14,1.785308047857935e-11,0.9999999892652742,1.000005686775363,0.9999999857887552,1.0000000000405822,1.0000000017426518,1.0000000000217568,1.000023404006234,1.0000027894109578,1.0004149744736206
2.0,1,100.0,0.7386199822079361,1e-06,16384.0,2.925875627449227e-10,3.875361901718872e-15,3.8369285799400934e-11,2.915151410119113e-10,1.0463326621479074e-12,1.6062949156097476e-16,1.1422323004525351e-11,0.9999999982714626,1.0000050540398715,1.0000000004066092,1.0000000000018987,1.00000000008154,1.0000000000010179,1.0000234062255708,1.000002783205255,1.000415212888686
2.0,1,100.0,0.7386199822079361,1e-06,32768.0,4.0248870133618007e-10,2.1424737797243235e-15,5.41742461928503e-11,4.015269563342956e-10,1.0899299436905738e-12,4.008294294967363e-15,1.500729569941175e-11,0.9999999932761718,1.0000055607833414,0.9999999962976245,0.9999999999905156,0.9999999995926939,0.9999999999949154,1.0000234033997888,1.00000279051684,1.0004154328853763
2.0,1,100.0,1.1288378916846888,1e-06,128.0,6.677661837974808e-10,6.267889017819014e-13,1.530939290632397e-10,6.658306224061377e-10,1.0151979244135204e-12,1.4720634520170889e-13,3.5893747067273426e-11,1.0000000404681952,1.000005781696857,1.0000000612092614,1.0000000000574427,1.0000000024683335,1.0000000000307931,1.0000233793977114,1.000002808736083,1.0004155354871718
2.0,1,100.0,1.1288378916846888,1e-06,256.0,1.6636002686911485e-09,3.6202311315825673e-13,6.304533072533135e-10,1.6596808221517221e-09,1.0297191682269097e-12,9.312401036632724e-13,7.138359880440242e-11,1.0000000142992764,1.0000102870450942,1.000000014177097,1.0000000001445284,1.000000006206242,1.0000000000774893,1.0000233982421256,1.0000028370820762,1.0004149946573269
2.0,1,100.0,1.1288378916846888,1e-06,512.0,1.2558597722889546e-09,2.3724418493343426e-13,1.4379287205574815e-10,1.2523666564228635e-09,1.7109194196227464e-12,3.146841950825805e-13,5.147347584917423e-11,1.0000000235955468,1.000007927027027,1.0000000298383607,1.000000000084005,1.0000000036083467,1.0000000000450378,1.0000233839172983,1.0000028189642545,1.000415633261252
2.0,1,100.0,1.1288378916846888,1e-06,1024.0,1.6539816717863124e-09,3.2554898141212305e-14,2.2775107355403907e-10,1.6515230826985671e-09,5.509430354589351e-13,6.818360407572852e-13,6.785265238623186e-11,0.9999999803577067,1.0000095604313888,0.9999999710096282,1.0000000001237253,1.000000005310799,1.0000000000663332,1.0000234148513512,1.0000028200885016,1.0004145366184687
2.0,1,100.0,1.1288378916846888,1e-06,2048.0,1.52129029647878e-09,5.230475497922172e-15,2.1027676588234168e-10,1.5202494406763541e-09,8.73328085162803e-14,5.251931661634086e-13,5.936974544212274e-11,1.000000000584164,1.0000087164362716,1.0000000103531574,1.0000000001085578,1.000000004661294,1.000000000058192,1.0000234115356628,1.000002819964455,1.000414643314142
2.0,1,100.0,1.1288378916846888,1e-06,4096.0,2.018502339398177e-09,9.488939418722897e-15,3.4559203521552083e-10,2.016179251250093e-09,7.781994273886213e-13,4.121791769270254e-13,6.482294262638608e-11,0.9999999973760625,1.0000079869030367,0.9999999914738579,1.0000000000961753,1.0000000041296515,1.0000000000515645,1.0000234081249826,1.0000028113361306,1.0004145722161768
2.0,1,100.0,1.1288378916846888,1e-06,8192.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,1.1288378916846888,1e-06,16384.0,1.2342293919238732e-09,9.46581929032083e-15,1.861494163970802e-10,1.2319314880397318e-09,1.0093398986918162e-12,2.613508373755532e-13,4.9003264392206843e-11,1.0000000235646258,1.0000077835644416,1.0000000362773709,1.0000000000765563,1.0000000032884178,1.0000000000410405,1.0000233872330364,1.0000028138521493,1.0004159728652895
2.0,1,100.0,1.1288378916846888,1e-06,32768.0,2.2295853202470393e-09,3.206884348768647e-15,3.1714852633385514e-10,2.227151517814287e-09,9.201818790725423e-13,3.6096522305430817e-13,7.837108595016702e-11,1.0000000013515573,1.0000087029544857,1.0000000021999786,1.0000000000899973,1.0000000038643637,1.0000000000482487,1.0000234096366474,1.0000028396758138,1.0004149349340243
2.0,1,100.0,1.7252105499420405,1e-06,128.0,2.5759281771533398e-09,1.935085598081055e-12,3.149523687278459e-10,2.5727699810008512e-09,1.0017846788868418e-12,6.025496766196587e-13,1.2984520025355794e-10,1.0000000445322794,1.000012282149482,1.0000000401001887,1.0000000001162097,1.000000004991401,1.0000000000623193,1.00002337338493,1.0000028328904225,1.0004146950690178
2.0,1,100.0,1.7252105499420405,1e-06,256.0,6.3802192755213735e-09,5.913133841126696e-12,8.335944877450757e-10,6.377954639655058e-09,1.0258892461287953e-12,2.420708641813791e-13,2.697878376497439e-10,1.0000000063172452,1.0000132233496435,0.9999999554981941,1.0000000000736955,1.0000000031634588,1.0000000000395377,1.0000233950741384,1.0000028708891326,1.0004137138046443
2.0,1,100.0,1.7252105499420405,1e-06,512.0,3.279875714477752e-09,1.061134654206072e-12,3.617921733697578e-10,3.277189942203461e-09,1.0125054654249974e-12,4.001829287580562e-13,1.265153387535931e-10,1.000000025424431,1.0000090253094915,1.000000030187962,1.00000000009473,1.0000000040687753,1.0000000000507892,1.0000233886437042,1.0000028198560802,1.0004160544305098
2.0,1,100.0,1.7252105499420405,1e-06,1024.0,6.479316248462411e-09,1.3511356248656287e-12,1.0117118952042072e-09,6.473585482764698e-09,9.736795780814391e-13,1.9800743008050997e-12,2.8193376069191515e-10,1.000000011869718,1.000014593983297,1.000000019795109,1.0000000002107543,1.0000000090468812,1.000000000112983,1.000023417322608,1.0000028672958214,1.00041340806833
2.0,1,100.0,1.7252105499420405,1e-06,2048.0,7.465487600637607e-09,1.3749286405944645e-13,1.3938664691549635e-09,7.460643602265509e-09,1.034792629971459e-12,1.4010542289673957e-12,2.7931217337757804e-10,1.0000000177688897,1.0000121560454023,1.0000000371354032,1.0000000001772675,1.0000000076114093,1.0000000000950189,1.0000233869094797,1.000002827703316,1.000416838939696
2.0,1,100.0,1.7252105499420405,1e-06,4096.0,1.0008627716380133e-08,5.597775905022803e-13,1.5544388427998774e-09,1.0004628102612787e-08,9.693284509814536e-13,1.0309516601246456e-12,3.615973344259634e-10,0.9999999984817299,1.0000127046538354,1.000000002331262,1.0000000001521012,1.0000000065288364,1.000000000081539,1.0000234012498987,1.0000028527312133,1.0004155582298717
2.0,1,100.0,1.7252105499420405,1e-06,8192.0,5.75707745586141e-09,8.713885549356392e-16,9.88800556360044e-10,5.7532321511670764e-09,1.0142891186777138e-12,9.097832765454184e-13,2.2536051598293624e-10,1.0000000058391982,1.0000123154169998,1.000000024314413,1.0000000001428695,1.0000000061333463,1.0000000000765774,1.0000233980523188,1.000002861329619,1.0004159846993828
2.0,1,100.0,1.7252105499420405,1e-06,16384.0,6.2083797170477775e-09,1.40440043477136e-13,1.0165922292015134e-09,6.202998735776296e-09,9.781963823109354e-13,1.7706468391857066e-12,2.4867098901987265e-10,1.0000000167728569,1.0000132433213116,1.0000000417993997,1.0000000001992844,1.0000000085559668,1.0000000001068117,1.0000233979094473,1.0000028531149314,1.0004159474199765
2.0,1,100.0,1.7252105499420405,1e-06,32768.0,6.267593660609794e-09,3.0112186348489917e-13,9.935978380970545e-10,6.26227965674409e-09,1.016549512989557e-12,1.6821367757973897e-12,2.599529595597192e-10,1.0000000288520337,1.0000131939810648,1.0000000723909737,1.0000000001942084,1.0000000083394,1.0000000001040708,1.000023389201053,1.000002844412122,1.000416429554904
2.0,1,100.0,2.636650898730358,1e-06,128.0,1.0661378482340257e-08,8.049381355475136e-12,3.031769528452336e-09,1.0657592498449681e-08,1.0052418013336297e-12,8.895239561426256e-13,9.162672122289259e-10,1.0000000165780407,1.0000299879378924,1.0000000284963275,1.0000000001412495,1.0000000060562655,1.0000000000757194,1.0000234222238427,1.0000028572346482,1.000411281171536
2.0,1,100.0,2.636650898730358,1e-06,256.0,4.626963792030106e-09,1.6949105644675464e-11,1.365249457749507e-09,4.626167054548913e-09,1.0313502824313975e-12,1.5117806152423843e-14,3.171031867966521e-10,0.9999999972045863,1.000012392729055,1.0000000114143583,0.9999999999815808,0.9999999992094052,0.9999999999901272,1.0000234045523415,1.0000028206856277,1.0004141623037084
2.0,1,100.0,2.636650898730358,1e-06,512.0,7.339654805072026e-09,3.1961706003508426e-12,1.870229406909573e-09,7.339074561688541e-09,9.870991472982745e-13,5.37270076713276e-14,5.240133077427236e-10,0.999999991862143,1.000019601467017,0.9999999743415062,0.9999999999652746,0.9999999985104452,0.9999999999813792,1.0000234106643382,1.000002852349311,1.0004135140230406
2.0,1,100.0,2.636650898730358,1e-06,1024.0,9.277502004725382e-09,2.6177126154358597e-13,1.8363576853512128e-09,9.276456937414759e-09,7.109376480332274e-13,3.2081785651285445e-14,6.268473690635248e-10,0.999999996200887,1.0000190656143308,0.9999999704388174,1.0000000000268323,1.0000000011511063,1.0000000000143898,1.0000234110345216,1.0000028676448516,1.0004145702759637
2.0,1,100.0,2.636650898730358,1e-06,2048.0,9.07693447895276e-09,3.8295969547313923e-13,2.048864789182871e-09,9.076189985976378e-09,9.917741857284367e-13,1.769918094593146e-14,6.017146821131922e-10,1.0000000025320253,1.0000170265789583,1.000000015601335,0.9999999999800723,0.999999999144881,0.9999999999893179,1.000023404972797,1.000002862794472,1.0004155152111485
2.0,1,100.0,2.636650898730358,1e-06,4096.0,6.46848053732875e-09,1.9514756352078087e-13,1.3387988024281988e-09,6.466974141424425e-09,9.973425910740434e-13,5.229569870112323e-14,4.543851566898825e-10,1.0000000071696415,1.0000180789477833,1.0000000128220508,1.0000000000342528,1.000000001469784,1.0000000000183626,1.0000234001643065,1.000002854806009,1.0004154658646924
2.0,1,100.0,2.636650898730358,1e-06,8192.0,9.263287962952608e-09,1.280309475699671e-13,2.0768108980202332e-09,9.260348245332355e-09,9.972035561530374e-13,5.125978172616245e-13,6.306442466226504e-10,1.0000000000604106,1.0000199683148163,1.0000000018867068,1.0000000001072489,1.000000004601007,1.0000000000574962,1.0000234196519562,1.0000028369898815,1.0004133545488747
2.0,1,100.0,2.636650898730358,1e-06,16384.0,9.992979036489047e-09,9.770635980553056e-15,2.2359243964571793e-09,9.99143528271348e-09,9.646755853923278e-13,6.775606193390321e-14,6.611099094317895e-10,1.000000010647597,1.0000174242636928,1.0000000329217693,1.0000000000389868,1.000000001673082,1.000000000020896,1.000023395946611,1.000002957057973,1.0004155444466898
2.0,1,100.0,2.636650898730358,1e-06,32768.0,1.0471603680185923e-08,4.777057065018119e-16,2.3583680881095473e-09,1.0468672334146506e-08,9.928283062717114e-13,5.122404203438012e-13,6.59033797562935e-10,1.000000002606791,1.0000186200004417,0.9999999897372457,1.000000000107208,1.0000000045998862,1.0000000000574867,1.0000234045822591,1.0000029239315862,1.0004147746970082
2.0,1,100.0,4.0296113202004,1e-06,128.0,5.614068560201059e-08,2.683375715039474e-10,2.2504309445834088e-08,5.6139100229119834e-08,9.563681532362283e-13,7.906526141560294e-14,4.143516199647547e-09,0.999999923778283,1.000026007144777,0.9999997972429189,1.0000000000421632,1.000000001806082,1.0000000000226348,1.000023405604275,1.0000027263268365,1.0004023841396399
2.0,1,100.0,4.0296113202004,1e-06,256.0,9.024161758662135e-08,1.2967104204761474e-10,2.5365575169537946e-08,9.02397204430117e-08,9.620113530961653e-13,1.5724297803876415e-13,6.268847752158748e-09,0.9999999111662426,1.000039024075287,0.9999997615828892,1.0000000000594715,1.0000000025444926,1.000000000031935,1.0000234723422994,1.0000029276203122,1.0003967976553503
2.0,1,100.0,4.0296113202004,1e-06,512.0,5.983952270594588e-08,1.038681295341298e-11,1.4604162047448266e-08,5.983839356077548e-08,9.609932571088847e-13,6.775183704728862e-15,3.974110292126367e-09,0.9999999871291744,1.0000298228609992,0.9999998712560858,1.0000000000123324,1.0000000005285394,1.0000000000066214,1.0000233906071996,1.0000029647674036,1.000406558188187
2.0,1,100.0,4.0296113202004,1e-06,1024.0,7.163611103152825e-08,5.385975763127628e-12,2.4492802281826542e-08,7.16342427679001e-08,9.462213720302507e-13,1.5531773518535894e-13,4.769483766046629e-09,1.000000004284181,1.0000410257744803,1.0000000050705806,1.0000000000590326,1.0000000025284472,1.0000000000316485,1.0000234307523808,1.0000030345145319,1.0004135260468319
2.0,1,100.0,4.0296113202004,1e-06,2048.0,7.371260193165879e-08,1.2586339832743201e-12,1.7253216414084863e-08,7.371106551429542e-08,9.479370990007972e-13,7.070446946346482e-14,4.817958108302451e-09,0.9999999647077755,1.0000344842326163,0.9999998786302088,1.0000000000398503,1.0000000017068127,1.0000000000213858,1.0000234187748818,1.000002998373346,1.0004118373474085
2.0,1,100.0,4.0296113202004,1e-06,4096.0,7.004103044157274e-08,1.5695479750527432e-12,1.6316865402764474e-08,7.003781677443836e-08,9.609318895344284e-13,6.599904038956059e-13,4.598959382026331e-09,1.000000019859501,1.0000351484530217,1.000000069387007,1.0000000001216631,1.0000000052145748,1.0000000000651876,1.0000234313334195,1.000002971675246,1.0004123504667972
2.0,1,100.0,4.0296113202004,1e-06,8192.0,7.589478419236085e-08,2.3904645555349774e-12,1.7108048339236734e-08,7.589181070547353e-08,9.47160210187682e-13,5.642372142344183e-13,5.004263726842604e-09,1.0000000361676766,1.000036932950891,1.0000001212754264,1.0000000001124676,1.0000000048208022,1.0000000000602358,1.0000234241707202,1.00000298234307,1.0004128516886992
2.0,1,100.0,4.0296113202004,1e-06,16384.0,7.181860098479558e-08,3.188549827085138e-13,1.7373056262918548e-08,7.18158265160794e-08,9.654206498303792e-13,4.666460555901136e-13,4.719125509657636e-09,1.0000000325387208,1.0000358664254516,1.0000001580925304,1.0000000001022846,1.0000000043844688,1.0000000000547509,1.0000233952309447,1.000003019325927,1.0004215670624492
2.0,1,100.0,4.0296113202004,1e-06,32768.0,8.8923193575849e-08,2.2155567755564623e-15,2.1400755665598165e-08,8.892025579698986e-08,9.647195115029958e-13,5.355218719764084e-13,5.752858500297818e-09,1.0000000147308636,1.0000388196594527,1.0000000250957548,1.0000000001095992,1.0000000046958244,1.0000000000587537,1.0000234032386783,1.0000030436026508,1.0004150274453139
2.0,1,100.0,6.158482110660264,1e-06,128.0,2.3345273112447693e-08,3.1301852640144504e-11,1.081939556100422e-08,2.334361392318744e-08,9.094820200371607e-13,1.1184418875974464e-13,2.2160171219492382e-09,1.0000000298095542,1.0000260714743339,0.9999999331580991,1.0000000000500768,1.0000000021481008,1.0000000000268863,1.000023310681508,1.000002745431816,1.0004176582587312
2.0,1,100.0,6.158482110660264,1e-06,256.0,1.2754430536967355e-08,1.1622785114931639e-11,2.286711079453745e-09,1.2753021713207454e-08,9.25110775656342e-13,5.067451425035926e-14,1.1572632326217592e-09,0.9999999515912182,1.0000406120751737,0.9999999075583413,1.000000000033743,1.0000000014442745,1.0000000000180966,1.0000234182863394,1.0000030419968913,1.0004140806201944
2.0,1,100.0,6.158482110660264,1e-06,512.0,1.937694766726312e-08,4.226119800161578e-12,5.077500166784092e-09,1.9374544575202274e-08,8.919561377529727e-13,3.6694308648902794e-13,1.5067065294392006e-09,0.9999999904016112,1.000038669264776,1.0000000154244704,1.000000000090753,1.0000000038870895,1.0000000000486349,1.000023418006021,1.000002962127264,1.000414525421613
2.0,1,100.0,6.158482110660264,1e-06,1024.0,2.3141039217327963e-08,9.650372004296948e-13,7.3704281456317e-09,2.3136895635230248e-08,9.044081560159659e-13,1.1763057386606657e-12,1.945128638105746e-09,1.0000000124927044,1.0000447099617564,1.0000001455847811,1.0000000001624398,1.0000000069564563,1.0000000000869331,1.000023422140766,1.000003118249723,1.0004146561308271
2.0,1,100.0,6.158482110660264,1e-06,2048.0,1.0279626440045746e-08,3.1819316434476583e-13,3.2021600872195364e-09,1.027808746391838e-08,9.325028535791973e-13,7.556591006493758e-14,9.836465521730208e-10,0.999999999159812,1.000042038435325,0.9999999898250177,1.0000000000411788,1.0000000017634734,1.0000000000220792,1.0000234121179186,1.000003123547647,1.0004133031232705
2.0,1,100.0,6.158482110660264,1e-06,4096.0,2.197312922992681e-08,1.0629409819869466e-13,6.143434633165447e-09,2.1969482139182923e-08,9.003169747860534e-13,9.2330022053375e-13,1.9076699772810662e-09,0.9999999880083519,1.0000416384749873,1.0000000028116522,1.0000000001439613,1.0000000061645666,1.0000000000771594,1.0000234292656087,1.0000030401906752,1.0004191846991237
2.0,1,100.0,6.158482110660264,1e-06,8192.0,1.3765556826443846e-08,3.773666571325396e-13,3.4013981571570513e-09,1.3762731817107104e-08,9.169535036099695e-13,5.230167949108272e-13,1.246354357152548e-09,1.0000000093111228,1.000042700010167,1.000000012595205,1.0000000001083202,1.0000000046392612,1.000000000058072,1.000023412377625,1.0000029974656428,1.0004108352515595
2.0,1,100.0,6.158482110660264,1e-06,16384.0,1.6600335853258938e-08,4.671810644520732e-13,4.443896027619924e-09,1.6595511076908092e-08,9.681049711818857e-13,1.4704347761734496e-12,1.6987578699106259e-09,1.0000000263963933,1.0000448818077536,1.0000002074943113,1.0000000001815827,1.0000000077776297,1.0000000000971203,1.0000234255389537,1.0000031077096418,1.0004125242193895
2.0,1,100.0,6.158482110660264,1e-06,32768.0,1.9416565934874252e-08,2.2988275312158424e-13,4.8627608805557434e-09,1.9414034329770254e-08,9.237956914661027e-13,3.9684875067834223e-13,1.7900967053859444e-09,1.0000000536819267,1.0000441364611723,1.0000003203406682,1.0000000000942988,1.0000000040406622,1.0000000000503835,1.0000233840264874,1.0000030742954376,1.0004251922577887
2.0,1,100.0,9.412049672680666,1e-06,128.0,8.574491921083736e-09,7.497133779654827e-13,4.088182338994883e-09,8.571545519942059e-09,9.6584652335378e-13,5.383659484078939e-13,2.179034266769306e-09,1.0000000209984599,1.0000898900371114,1.0000000426754876,1.0000000001098808,1.0000000046894164,1.000000000058897,1.0000234609442147,1.000003294887133,1.0004155731140925
