dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error,cubic_pde_error
2.0,1,100.0,1.1288378916846888,1e-06,512.0,9.212498824851541e-10,1.859155404433201e-12,2.2273953265658993e-10,9.203904623692528e-10,1.033884911814307e-12,8.055565390605586e-15,2.7985761413374206e-11,0.999999996010674,1.0000058401030791,0.9999999989958412,0.9999999999841404,1.0000000006123657,1.0000000000005522,1.0001873359296571,1.000067000381344,1.0096284952194483
2.0,1,100.0,1.1288378916846888,1e-06,1024.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,1.1288378916846888,1e-06,2048.0,1.111779663038463e-09,1.1503531744979684e-13,1.7893194527164834e-10,1.11058723022107e-09,1.0441716007026193e-12,4.919393139046598e-15,4.105050302147676e-11,1.0000000090657863,1.0000068712859926,1.0000000015382997,1.0000000000123919,0.9999999995214273,0.9999999999995688,1.0001872992666463,1.0000668987051964,1.009635571192632
2.0,1,100.0,1.1288378916846888,1e-06,4096.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,1.1288378916846888,1e-06,8192.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,1.1288378916846888,1e-06,16384.0,1.7557420866873646e-09,4.041977788401973e-14,2.6287160396502465e-10,1.755139017692246e-09,1.0443421038474266e-12,6.019931382419501e-14,4.9749989488527166e-11,0.9999999913123325,1.0000069922986325,0.999999998465452,0.9999999999566425,1.0000000016741601,1.0000000000015101,1.00018734582725,1.0000669016734884,1.0096299084854805
2.0,1,100.0,1.1288378916846888,1e-06,32768.0,1.438543277066201e-09,3.453070912695151e-15,2.4064296215897083e-10,1.4372975990346598e-09,1.1778427219645464e-12,9.495526453898702e-16,5.0306857841266865e-11,0.9999999979457669,1.0000075175055751,0.9999999987886422,1.0000000000054452,0.9999999997897322,0.9999999999998105,1.0001873248496274,1.0000669534097422,1.0096305283186142
2.0,1,100.0,1.7252105499420405,1e-06,128.0,3.5649030815946736e-09,2.0424352746841225e-12,4.977562439182528e-10,3.564336834099406e-09,1.0055815615662649e-12,6.264617376941903e-14,1.250894848596522e-10,1.0000000531804072,1.0000036099813583,1.0000000067633206,0.9999999999558011,1.0000000017074224,1.000000000001536,1.0001872152865288,1.0000670948729213,1.009645298176284
2.0,1,100.0,1.7252105499420405,1e-06,256.0,4.23170186375005e-09,2.724071729788276e-12,6.442124069904549e-10,4.231608839490423e-09,9.934711671231652e-13,4.784927493087597e-13,1.6230407255748894e-10,1.0000000377383618,1.0000079824168835,1.0000000046783806,0.9999999998778258,1.0000000047203912,1.0000000000042484,1.000187293352764,1.0000670115087358,1.0096420111621243
2.0,1,100.0,1.7252105499420405,1e-06,512.0,2.700904587998011e-09,5.779577284451466e-12,5.819841849101548e-10,2.7003682954253795e-09,1.0287409440584292e-12,7.949555519989063e-14,9.03631059422098e-11,0.9999999817799488,1.000005899310842,0.9999999960879288,0.9999999999501703,1.0000000019237103,1.0000000000017366,1.000187374859881,1.0000669312660635,1.0096275244515922
2.0,1,100.0,1.7252105499420405,1e-06,1024.0,3.1043332198351405e-09,1.0029534708003173e-12,8.153038376904875e-10,3.103933343425951e-09,1.0254975837305818e-12,1.446364910284739e-13,1.098354728971291e-10,1.000000003313102,1.0000083975693754,1.0000000005868062,0.9999999999328031,1.0000000025952973,1.0000000000023388,1.000187330970349,1.0000668351592346,1.0096360924480263
2.0,1,100.0,1.7252105499420405,1e-06,2048.0,4.3536610480664305e-09,3.961511659610843e-13,8.903042264065182e-10,4.353412349044057e-09,1.019390903137741e-12,2.6107167291639946e-13,1.4593344510828433e-10,1.0000000020903956,1.0000077250707016,1.0000000004275469,0.999999999909719,1.000000003486653,1.0000000000031426,1.000187358346738,1.0000668527573864,1.0096298360067364
2.0,1,100.0,1.7252105499420405,1e-06,4096.0,4.973929810273966e-09,2.385288954432388e-14,9.938035753492856e-10,4.973857013984329e-09,8.900085693937224e-13,4.5372995508210943e-13,1.7255517315020883e-10,1.0000000112825906,1.0000091000813536,1.0000000009674355,0.9999999998809938,1.0000000045969886,1.000000000004142,1.0001873006174524,1.0000668209141974,1.0096343335080584
2.0,1,100.0,1.7252105499420405,1e-06,8192.0,5.891583620983083e-09,4.141097962036113e-13,1.1175199006562847e-09,5.891322404871069e-09,1.0576615311022213e-12,2.6763429631308037e-13,1.9645318835546767e-10,1.0000000012602406,1.0000095222551042,0.9999999995795953,0.9999999999085903,1.000000003530666,1.0000000000031826,1.000187335776668,1.0000668020265184,1.0096315746794808
2.0,1,100.0,1.7252105499420405,1e-06,16384.0,5.79842652123398e-09,9.988183019585705e-14,9.94283627469386e-10,5.798221157277946e-09,1.011078493366745e-12,3.050939031325395e-13,1.9943242971535322e-10,0.9999999993566849,1.0000096555623617,0.9999999983386069,0.9999999999024006,1.000000003769703,1.0000000000033993,1.0001873114864805,1.0000667828961183,1.0096324788662419
2.0,1,100.0,1.7252105499420405,1e-06,32768.0,4.641606784702517e-09,9.659581170041838e-14,9.337555129342507e-10,4.641448148270876e-09,9.612034337775054e-13,3.388613646302367e-13,1.6638664349427695e-10,1.0000000148921337,1.0000095496849628,1.000000003537528,0.9999999998971594,1.0000000039728167,1.000000000003577,1.0001873047141738,1.0000668286886212,1.0096363127859866
2.0,1,100.0,2.636650898730358,1e-06,128.0,4.1212922678462875e-09,2.099933213013273e-12,1.0535705623907103e-09,4.120636793398744e-09,9.832130962198225e-13,3.310823094463992e-14,3.264213997931165e-10,0.9999999755250865,1.00001135335017,0.9999999921564577,0.9999999999678401,1.0000000012419534,1.000000000001122,1.0001872496632453,1.0000670539848346,1.0096380254397768
2.0,1,100.0,2.636650898730358,1e-06,256.0,4.955255267645153e-09,4.917605297323015e-12,5.160149467497635e-10,4.955043734355589e-09,9.849709150783035e-13,2.8358823944610885e-13,3.1602354290753754e-10,0.9999999996308574,1.000010275893075,0.9999999995076773,0.9999999999059035,1.000000003634583,1.000000000003276,1.0001872859959724,1.0000669129827,1.0096475276240882
2.0,1,100.0,2.636650898730358,1e-06,512.0,4.652122264608632e-09,1.2294895140598674e-14,9.741610750411165e-10,4.65206551328718e-09,9.769071383808352e-13,5.627412000539963e-13,3.186424233587532e-10,0.9999999955448426,1.000011893885595,1.0000000002712826,0.9999999998674428,1.0000000051205726,1.0000000000046143,1.0001872922862112,1.0000667009579256,1.0096438688029268
2.0,1,100.0,2.636650898730358,1e-06,1024.0,3.429119213004457e-09,6.912706475728949e-13,6.111835069061101e-10,3.428739589446836e-09,1.0098033898385399e-12,1.5112967774334013e-13,2.3931297951202616e-10,1.0000000177371289,1.0000119030123638,1.0000000032602365,0.9999999999313225,1.0000000026535905,1.000000000002389,1.0001873086704902,1.000066731353992,1.009636730700885
2.0,1,100.0,2.636650898730358,1e-06,2048.0,4.6732053357317755e-09,3.2272941165310806e-13,1.0924022723563421e-09,4.67265598304828e-09,9.788580661417683e-13,6.159801444006713e-14,3.308562723532531e-10,0.999999993339041,1.0000135165312667,0.9999999972044957,0.9999999999561425,1.0000000016943025,1.0000000000015279,1.0001872962096148,1.000066927783558,1.009637218188192
2.0,1,100.0,2.636650898730358,1e-06,4096.0,5.862295424924014e-09,3.1500266569411426e-13,1.537183426537059e-09,5.8622142962790855e-09,1.0033100136164772e-12,5.138349461902106e-13,3.732881679247897e-10,0.999999995297302,1.0000126452482407,0.9999999992264552,0.9999999998733335,1.0000000048932725,1.0000000000044105,1.0001873289514722,1.0000668405702915,1.009636053305079
2.0,1,100.0,2.636650898730358,1e-06,8192.0,6.225309955287888e-09,6.103717809100708e-13,1.798536631106539e-09,6.224328181205322e-09,9.741811165109615e-13,1.4734930041793017e-17,4.1243082814677056e-10,0.9999999973964374,1.0000136820592351,1.0000000000573384,1.0000000000006783,0.9999999999737951,0.9999999999999765,1.0001873329581912,1.0000665710646501,1.0096332697126498
2.0,1,100.0,2.636650898730358,1e-06,16384.0,6.129968791277728e-09,5.70144750255837e-13,1.556095190565683e-09,6.129726669130433e-09,1.0131547110207994e-12,2.6470712433844685e-13,4.2027289492222994e-10,0.9999999807837042,1.0000146707721966,0.9999999948583166,0.9999999999090706,1.0000000035126204,1.0000000000031697,1.0001873565205612,1.0000666597156602,1.0096290439104114
2.0,1,100.0,2.636650898730358,1e-06,32768.0,8.761030237267674e-09,3.41401483514934e-13,2.2226933044822756e-09,8.760943808900237e-09,9.96132637428242e-13,4.95725143223033e-13,5.448388083008786e-10,0.9999999758511422,1.0000153936774725,0.9999999932465311,0.9999999998755582,1.0000000048072275,1.0000000000043399,1.0001873603547096,1.0000665339783499,1.0096264898326486
2.0,1,100.0,4.0296113202004,1e-06,128.0,3.011226156751196e-08,6.797880472748205e-14,3.901220202350452e-09,3.011219899838437e-08,9.762887048226911e-13,5.445480333099615e-13,2.1611478404915252e-09,0.9999998189511202,0.999999120814019,0.9999999741013249,0.9999999998693427,1.0000000050324342,1.0000000000045774,1.0001874504310166,1.0000676599995262,1.0096619407899596
2.0,1,100.0,4.0296113202004,1e-06,256.0,5.896484459720177e-08,5.1160072791739947e-11,1.1029159030761509e-08,5.8964820642727027e-08,9.5672768294348e-13,1.283454147713915e-12,4.051793560750221e-09,0.999999885058875,1.0000174746828883,0.9999999754569181,0.9999999997995599,1.0000000077364144,1.0000000000070213,1.0001872683500665,1.000066850774426,1.0096640073022694
2.0,1,100.0,4.0296113202004,1e-06,512.0,4.93965482631615e-08,9.073939574796296e-14,1.0798555740390938e-08,4.939654513371129e-08,9.560578421450958e-13,8.497901081824166e-13,3.129121720970578e-09,0.9999999798838718,1.0000149784390786,0.9999999920419071,0.9999999998370773,1.0000000062939014,1.0000000000056837,1.0001872622124637,1.000066797561497,1.009645958493578
2.0,1,100.0,4.0296113202004,1e-06,1024.0,4.5067458067415924e-08,2.4264041431482787e-11,1.0998835185974865e-08,4.5067352626370735e-08,9.701621230120798e-13,4.359327206130166e-13,2.880384318638449e-09,1.0000000167094936,1.0000166966652164,0.9999999923352948,0.9999999998833575,1.000000004508439,1.0000000000040694,1.0001872460762982,1.0000664181412322,1.009618753775213
2.0,1,100.0,4.0296113202004,1e-06,2048.0,4.940566355925002e-08,1.7547202725153833e-11,1.3035648602586204e-08,4.940557596253666e-08,9.612022046208771e-13,1.6291356957372927e-12,3.185313395765988e-09,1.0000000584205881,1.0000224277509437,1.00000001387606,0.9999999997746176,1.00000000871938,1.0000000000078182,1.0001871959275643,1.0000661041579937,1.0096655434912538
2.0,1,100.0,4.0296113202004,1e-06,4096.0,5.842136518069783e-08,5.21394161953466e-12,1.6682155144708306e-08,5.842117655998665e-08,9.668002169554452e-13,2.0094887115540477e-12,3.6894872687772607e-09,0.9999999873534695,1.000023176767326,0.9999999956200554,0.9999999997494857,1.0000000096844472,1.0000000000087312,1.0001873923274212,1.0000662425629314,1.0096263682212707
2.0,1,100.0,4.0296113202004,1e-06,8192.0,6.304385086786652e-08,5.66905418669717e-12,1.7566340947087363e-08,6.30437130065545e-08,9.586095992632093e-13,1.8235327882151756e-12,3.956463924895042e-09,0.9999999700228588,1.000021573249279,0.9999999967638892,0.9999999997613112,1.0000000092243797,1.0000000000083158,1.0001873983365785,1.0000663152926135,1.009636029685372
2.0,1,100.0,4.0296113202004,1e-06,16384.0,6.132018608175805e-08,7.175651794530223e-12,1.5997789285896696e-08,6.132012001761857e-08,9.471050977775333e-13,1.5134470457916692e-12,3.934029416066892e-09,0.9999999392665151,1.0000213358313417,0.9999999898696067,0.9999999997824746,1.0000000084033935,1.0000000000075917,1.0001874631452248,1.00006634147269,1.0096096737360785
2.0,1,100.0,4.0296113202004,1e-06,32768.0,5.2728958849540444e-08,9.759844058373043e-13,1.498177698373352e-08,5.27288819005347e-08,9.63979640289226e-13,1.5856384082287469e-12,3.3734598018858626e-09,0.9999999725599376,1.0000236811462342,0.9999999994475093,0.9999999997774313,1.0000000086029412,1.0000000000077487,1.0001873948196212,1.0000662019945505,1.0096244331668551
2.0,1,100.0,6.158482110660264,1e-06,128.0,1.4033206852011896e-08,5.432409922433679e-12,6.983095534482036e-09,1.4033139021439243e-08,9.13880167017127e-13,4.837592962871488e-13,1.013988860311174e-09,0.9999999706568173,1.0000111498363429,0.9999999937964126,0.9999999998770618,1.0000000047473954,1.0000000000042866,1.0001873706766646,1.000066788548873,1.0096213110535248
2.0,1,100.0,6.158482110660264,1e-06,256.0,6.229329308592291e-09,1.8079909492746008e-12,1.960125344370017e-09,6.228928833936469e-09,9.464014418255592e-13,1.156009641934444e-13,6.888063493061687e-10,1.0000000008911234,1.0000342127593427,0.9999999994820009,0.9999999999399237,1.0000000023245745,1.0000000000020919,1.000187234931538,1.0000663040580535,1.009636509014756
2.0,1,100.0,6.158482110660264,1e-06,512.0,1.1898781589800002e-08,7.313528976019581e-14,2.92860806766465e-09,1.1898767149910955e-08,9.206935412657202e-13,1.165738795046272e-12,1.0896244095341594e-09,1.0000000183888687,1.0000338138436842,1.0000000177752892,0.999999999809262,1.0000000073817976,1.000000000006608,1.0001872428054233,1.0000661409218747,1.0096797584211812
2.0,1,100.0,6.158482110660264,1e-06,1024.0,1.0400201312788449e-08,1.273594388827529e-12,3.2625860595125754e-09,1.0400166741390461e-08,9.180962537550568e-13,5.963540698543952e-13,8.891192910881245e-10,1.000000013809563,1.000030443760851,1.0000000124678372,0.9999999998635696,1.0000000052784053,1.0000000000047335,1.000187275282066,1.0000658671059646,1.0096554625836114
2.0,1,100.0,6.158482110660264,1e-06,2048.0,1.3556279181648985e-08,2.5656916281813385e-12,3.80839120250404e-09,1.3556256599806921e-08,9.162206642901835e-13,6.511226680553395e-13,1.1358662768959316e-09,1.0000000171364933,1.0000350607735338,1.0000000102722602,0.9999999998574476,1.0000000055173237,1.000000000004949,1.0001872722637972,1.0000656397614291,1.0096411067178173
2.0,1,100.0,6.158482110660264,1e-06,4096.0,6.9150037100723605e-09,2.0260397484834726e-12,2.2671793523963164e-09,6.914748047134937e-09,7.615940151648395e-13,1.3473500621331815e-13,7.432310042354288e-10,0.9999999836286284,1.0000387318562258,0.9999999920990886,0.9999999999351294,1.0000000025104177,1.000000000002263,1.0001873366584348,1.0000655355835364,1.0096341089978256
2.0,1,100.0,6.158482110660264,1e-06,8192.0,1.4298394726840908e-08,2.4172300965148113e-12,4.021185411823146e-09,1.4298388339486975e-08,9.22193869552528e-13,7.750837278697767e-13,1.1648141856910657e-09,0.9999999870870914,1.0000357729842677,0.9999999940220851,0.999999999844416,1.000000006019979,1.0000000000054248,1.000187372718744,1.0000658477131195,1.0096120831689226
2.0,1,100.0,6.158482110660264,1e-06,16384.0,1.1215226074803131e-08,6.077327646655876e-13,3.257826468489115e-09,1.1215073741484486e-08,9.155809798458785e-13,3.209914784096047e-13,9.97631678412848e-10,0.9999999941571067,1.0000364710005687,1.0000000048760134,0.9999999998998842,1.0000000038742183,1.0000000000034805,1.00018731556642,1.0000657236215762,1.0096519424002772
2.0,1,100.0,6.158482110660264,1e-06,32768.0,8.167639543575663e-09,2.414550747274646e-13,2.6138350352074354e-09,8.167579729057238e-09,9.326300373617918e-13,5.200684511464917e-13,7.82244951419447e-10,0.9999999948910563,1.0000378938004475,0.9999999997232573,0.9999999998725669,1.0000000049319062,1.0000000000044367,1.0001873290997827,1.0000657491404237,1.0096366221639943
2.0,1,100.0,9.412049672680666,1e-06,128.0,6.702484876008884e-09,7.684641322878884e-11,3.471442757392899e-09,6.702312680678303e-09,9.723307876356405e-13,3.2615781117434956e-13,1.695028574518462e-09,0.9999999795735982,1.0000800840317643,0.9999999970648844,0.999999999899066,1.0000000039176031,1.0000000000035163,1.0001873594397024,1.0000640142906196,1.0096309719175451
2.0,1,100.0,9.412049672680666,1e-06,256.0,7.553586090888711e-09,9.7029520828286e-12,4.041526020883801e-09,7.55330527359555e-09,9.654071436642967e-13,2.048740983940677e-13,1.8932652973472365e-09,1.0000000339601565,1.000086302032864,1.0000000016291284,0.9999999999200525,1.0000000031063385,1.0000000000027824,1.0001872684681419,1.0000636484947278,1.00963041214446
2.0,1,100.0,9.412049672680666,1e-06,512.0,8.292573732630725e-09,5.5414077888772326e-11,4.288149142489932e-09,8.29248697488584e-09,9.708877243635851e-13,4.771918882808644e-13,2.0946001338023633e-09,1.0000000036138286,1.0000872924360846,0.9999999996068842,0.9999999998779442,1.0000000047412032,1.0000000000042497,1.0001872414489292,1.0000639957250435,1.0096320687989668
2.0,1,100.0,9.412049672680666,1e-06,1024.0,7.127922482131447e-09,1.0693638032537518e-11,3.6297460983738946e-09,7.127774668671877e-09,9.947658008122223e-13,3.7566317640019433e-13,1.789445847498046e-09,0.9999999864143612,1.0000845299374004,0.9999999971894813,0.9999999998916843,1.0000000042058004,1.0000000000037734,1.0001872786935984,1.0000643237991342,1.0096296480766147
2.0,1,100.0,9.412049672680666,1e-06,2048.0,7.871814614949468e-09,4.765580121046146e-13,4.209845053242547e-09,7.871723070916707e-09,9.711642780020904e-13,4.663717045933422e-13,1.970873451988599e-09,0.9999999747831808,1.0000883857881593,0.9999999963427851,0.9999999998792974,1.0000000046874737,1.0000000000042057,1.0001873260209617,1.0000641026332742,1.0096302306962495
2.0,1,100.0,9.412049672680666,1e-06,4096.0,9.575443472180088e-09,7.006340218090741e-12,4.871841986585877e-09,9.575364797032344e-09,9.60048035895457e-13,4.890622759548382e-13,2.3922321153705936e-09,0.9999999902918042,1.0000892723349657,0.9999999978864776,0.9999999998764172,1.000000004800477,1.0000000000043046,1.000187309467241,1.000063638768519,1.009633495254112
