dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error,cubic_pde_error
2.0,1,100.0,0.4832930238571753,1e-06,256.0,1.1776583022008035e-10,3.352166142584315e-16,7.603478115466636e-12,1.1619748076234819e-10,1.6096453221118161e-12,2.68317431953009e-16,3.2054968646702548e-12,1.0000000003309644,1.000003192258669,1.0000000000898177,0.9999999999998702,0.999999999952003,1.0000000000000049,1.0002312399351312,1.000865536527778,1.0003826173071382
2.0,1,100.0,0.4832930238571753,1e-06,512.0,1.3170619981194856e-10,8.025010559529157e-16,8.787149761285985e-12,1.3099644669540872e-10,9.977541008892802e-13,2.446345150357206e-14,2.5895429498763664e-12,1.0000000011367989,1.0000026422837098,1.0000000005246497,0.9999999999987618,0.9999999995416635,1.0000000000000473,1.0002312495391366,1.0008653710196096,1.0003825176796086
2.0,1,100.0,0.4832930238571753,1e-06,1024.0,8.840858066398867e-11,3.5513268241904045e-15,1.0007100496703056e-11,8.721958015607188e-11,1.0085952204731473e-12,7.417449531021852e-15,3.040281443287106e-12,1.0000000001664433,1.0000029562441837,1.000000000296526,1.000000000000682,1.0000000002523706,0.9999999999999741,1.0002312230154988,1.000865346949556,1.0003824041244518
2.0,1,100.0,0.4832930238571753,1e-06,2048.0,1.0534609599432951e-10,4.816560095272578e-15,9.373601397904702e-12,1.0460853575483187e-10,9.973253032294751e-13,1.9557589645382918e-14,3.0590390884234964e-12,0.9999999988463578,1.000003153556487,0.9999999996582234,0.9999999999988922,0.9999999995902247,1.0000000000000424,1.0002312274562695,1.0008655229562762,1.0003825742372046
2.0,1,100.0,0.4832930238571753,1e-06,4096.0,1.0022916800869396e-10,2.4343740159996814e-15,1.0076262992274705e-11,9.93234212965328e-11,1.0000284331342026e-12,2.3335641375436426e-15,3.1829817474513705e-12,0.9999999991790816,1.0000031604779187,0.9999999997964687,0.9999999999996173,0.9999999998584528,1.0000000000000147,1.0002312196692935,1.0008654886388986,1.0003825901262118
2.0,1,100.0,0.4832930238571753,1e-06,8192.0,1.3824705957268832e-10,8.250810188528626e-16,1.3184883911382828e-11,1.3740852643002533e-10,9.998692347915884e-13,7.093016663588375e-15,3.835081091964718e-12,1.0000000004591092,1.0000033584548171,1.000000000225967,0.9999999999993332,0.9999999997532312,1.0000000000000255,1.0002312244413667,1.0008654165092246,1.0003826355539758
2.0,1,100.0,0.4832930238571753,1e-06,16384.0,1.1214368936209193e-10,1.925267310462974e-15,1.0058551110659939e-11,1.109817516142797e-10,1.0007407920794816e-12,6.015841983837007e-15,2.980681732435176e-12,0.9999999985211395,1.0000029394006662,0.9999999995332773,1.0000000000006144,1.0000000002272795,0.9999999999999767,1.0002312181559874,1.0008655061157403,1.0003825915029114
2.0,1,100.0,0.4832930238571753,1e-06,32768.0,1.1207475020792761e-10,1.1421173045858131e-15,9.781469823929729e-12,1.1098373154227286e-10,9.997726534014755e-13,1.992023167145491e-15,2.8862566683723038e-12,1.0000000008174283,1.000002942576191,1.0000000004941154,1.0000000000003533,1.000000000130785,0.9999999999999866,1.0002312450161088,1.000865439444812,1.0003824277574176
2.0,1,100.0,0.7386199822079361,1e-06,128.0,7.101416724380155e-10,2.541216825820947e-12,1.0829418119220711e-10,7.088826455519672e-10,1.205852079557702e-12,5.735936639323408e-16,1.568546839668896e-11,0.9999999995874885,1.0000048266920785,1.0000000002885072,1.0000000000001898,1.0000000000701572,0.9999999999999929,1.0002312424846846,1.0008657584902587,1.000382441687921
2.0,1,100.0,0.7386199822079361,1e-06,256.0,2.8534833747412345e-10,5.5139357424349184e-14,3.483739726599594e-11,2.8434295024731566e-10,1.0485533550163073e-12,4.536501774447973e-16,9.266160222297211e-12,0.9999999986722127,1.000004419093011,0.9999999997165328,0.9999999999998312,0.9999999999376037,1.0000000000000064,1.0002312158249576,1.0008654384453368,1.0003826821881439
2.0,1,100.0,0.7386199822079361,1e-06,512.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,0.7386199822079361,1e-06,1024.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,0.7386199822079361,1e-06,2048.0,5.017088860336327e-10,4.938468508675041e-15,6.91765688215707e-11,5.008996949398949e-10,8.256291930163052e-13,8.264396435365224e-17,1.6140495750001518e-11,1.000000001126936,1.0000053467368377,1.000000000816729,0.9999999999999281,0.9999999999733722,1.0000000000000027,1.0002312665815505,1.0008659200809804,1.0003819918256116
2.0,1,100.0,0.7386199822079361,1e-06,4096.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,0.7386199822079361,1e-06,8192.0,3.555425703409274e-10,3.6945572312543725e-16,5.100180610481842e-11,3.54659630568672e-10,9.062544318921292e-13,1.5191118612180066e-16,1.1992861704253802e-11,1.0000000005209435,1.000005178357152,1.000000000384634,0.9999999999999024,0.9999999999638974,1.0000000000000038,1.0002312263341198,1.000865745746145,1.0003827972644637
2.0,1,100.0,0.7386199822079361,1e-06,16384.0,3.5455463023333775e-10,1.8672296517395637e-16,4.7135625526600225e-11,3.531463122868162e-10,1.546818466877609e-12,3.2473873342500936e-15,1.2424412958248022e-11,1.00000000041944,1.0000052871579272,1.0000000006114713,0.9999999999995487,0.9999999998330834,1.000000000000017,1.0002312210863729,1.0008656323595175,1.000382470182497
2.0,1,100.0,0.7386199822079361,1e-06,32768.0,5.788103990447486e-10,2.7224106487004904e-17,6.935025578636825e-11,5.779963415028523e-10,9.082628267783276e-13,2.578290387921254e-15,1.8264756251025925e-11,0.9999999981461599,1.000005905153154,0.999999999254312,0.9999999999995978,0.9999999998512856,1.0000000000000155,1.0002312054315423,1.0008657454740433,1.000382787450998
2.0,1,100.0,1.1288378916846888,1e-06,128.0,1.4853695773290967e-09,9.493023839897167e-12,3.684794281168125e-10,1.484791877978379e-09,9.750233433504666e-13,5.1696441433398496e-14,5.632514628178561e-11,1.0000000096736719,1.000007243970209,1.0000000048612154,0.999999999998204,0.9999999993342481,1.0000000000000688,1.0002313209058957,1.0008662035511091,1.0003821403836244
2.0,1,100.0,1.1288378916846888,1e-06,256.0,8.061287669823657e-10,1.4292267264305213e-13,6.910673456776449e-11,8.05263588981477e-10,9.18253528960521e-13,7.899379364895054e-16,2.407279950292319e-11,1.0000000024825895,1.000004862560612,1.0000000013780912,0.9999999999997776,0.9999999999176694,1.0000000000000087,1.000231212728195,1.000865499002368,1.0003829086440301
2.0,1,100.0,1.1288378916846888,1e-06,512.0,1.0499277944177384e-09,4.017368299314768e-14,1.0928665093811481e-10,1.049654389797471e-09,7.329683434698429e-13,1.11058611686798e-13,3.670380939740491e-11,1.0000000044142532,1.0000063510618575,1.0000000029685956,0.999999999997364,0.999999999024069,1.0000000000001008,1.0002312940334916,1.000866073563943,1.0003812863352688
2.0,1,100.0,1.1288378916846888,1e-06,1024.0,1.1206966956847808e-09,5.805391931695942e-14,2.1180607852738052e-10,1.1201821656725144e-09,9.046936418637292e-13,5.468408604280725e-14,4.524451954923605e-11,1.0000000032509873,1.0000070594505517,1.000000001662636,0.9999999999981498,0.9999999993152617,1.0000000000000706,1.0002312050338624,1.0008657637638099,1.0003831403991776
2.0,1,100.0,1.1288378916846888,1e-06,2048.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,100.0,1.1288378916846888,1e-06,4096.0,2.03967321586551e-09,2.7101570651887534e-13,3.0643817414632584e-10,2.0380612159694594e-09,1.3222560062464435e-12,1.4340382846451493e-14,5.161091570251794e-11,0.9999999978988525,1.000007185329812,0.9999999990526688,1.0000000000009488,1.000000000350654,0.9999999999999638,1.0002312136782774,1.0008659504433022,1.0003830270557768
2.0,1,100.0,1.1288378916846888,1e-06,8192.0,1.4180657698994728e-09,9.818010083280621e-14,2.2183867377868315e-10,1.4176760052343859e-09,9.36605898474841e-13,1.179735365179266e-13,4.710611252092307e-11,1.0000000041901291,1.0000071965137447,1.0000000027581086,0.9999999999972832,0.9999999989942912,1.0000000000001037,1.0002312894782144,1.0008661005878097,1.0003815694642444
2.0,1,100.0,1.1288378916846888,1e-06,16384.0,1.2037776512966489e-09,4.9191611034206874e-14,2.0494453274580237e-10,1.2025010681539247e-09,1.0114245939283937e-12,1.541659691784556e-14,4.202433718646277e-11,0.9999999965572152,1.0000069106845426,0.9999999986013065,1.000000000000984,1.000000000363591,0.9999999999999627,1.00023122761874,1.0008661727146988,1.000382474776559
2.0,1,100.0,1.1288378916846888,1e-06,32768.0,1.3920609150847772e-09,4.716417343866147e-15,2.1673035952918287e-10,1.3911546338168494e-09,9.546522019799859e-13,6.287566789093909e-16,4.6170821308763397e-11,0.9999999988126541,1.0000074114324073,0.9999999997321517,0.9999999999998014,0.9999999999265795,1.0000000000000075,1.0002312203489159,1.0008659648655853,1.000382598971799
2.0,1,100.0,1.7252105499420405,1e-06,128.0,2.955971123391559e-08,2.508443186622316e-10,5.526971724884597e-09,2.9558594048180987e-08,9.861008303364035e-13,4.202449980573979e-12,1.0362640833639656e-09,0.9999999989971367,1.0000201373506608,1.0000000000227038,0.9999999999837631,0.9999999940116174,1.0000000000006186,1.00023117997582,1.0008674862429252,1.0003851692382157
2.0,1,100.0,1.7252105499420405,1e-06,256.0,4.322496696057724e-09,5.093571344522624e-15,8.499626931496667e-10,4.322370979777043e-09,8.584991868059236e-13,3.2716959396909515e-13,1.205922768527902e-10,1.000000005097724,1.0000066187194807,1.0000000019399997,0.9999999999954765,0.9999999983250547,1.0000000000001728,1.0002312603864736,1.0008659453462618,1.0003826086209207
2.0,1,100.0,1.7252105499420405,1e-06,512.0,7.496944102529182e-09,6.05607187638087e-14,2.3774173931766333e-09,7.49680073218472e-09,1.1022531837038908e-12,4.505626663457435e-13,2.2139403996269757e-10,0.999999999303829,1.0000101961629253,1.0000000000219844,0.9999999999946839,0.9999999980356372,1.0000000000002025,1.000231211268257,1.000866455854424,1.0003827760044701
2.0,1,100.0,1.7252105499420405,1e-06,1024.0,8.001949864814574e-09,4.917228499249925e-14,1.5399798688480864e-09,8.001928738412605e-09,9.889640665097485e-13,7.210004732973256e-13,2.5857511603456617e-10,1.0000000020937645,1.0000112714985225,1.000000001710455,0.9999999999932799,0.9999999975155794,1.0000000000002565,1.0002312551765509,1.0008667592609228,1.0003815171157642
2.0,1,100.0,1.7252105499420405,1e-06,2048.0,6.159422693864961e-09,6.453061329000958e-16,1.3377139173653987e-09,6.159108069996489e-09,9.804981446647073e-13,1.842878834667843e-13,2.000232278887673e-10,0.9999999988834416,1.0000101705348432,0.9999999999390551,0.9999999999965998,0.99999999874367,1.0000000000001297,1.000231221136925,1.0008664425147733,1.0003819689600024
2.0,1,100.0,1.7252105499420405,1e-06,4096.0,5.635970742061761e-09,3.143953450188513e-13,1.0067043417546345e-09,5.635511101670974e-09,8.960577321871805e-13,7.216509160828695e-14,1.8964263089026144e-10,0.9999999937614674,1.000010054607166,0.9999999967516374,0.9999999999978695,0.9999999992137986,1.000000000000081,1.000231194606508,1.0008660655033148,1.000383193295682
2.0,1,100.0,1.7252105499420405,1e-06,8192.0,3.892194544231386e-09,1.4272610614861904e-13,8.243530903920719e-10,3.891902985084438e-09,9.71944257838821e-13,1.9883596321803322e-13,1.3688464431411348e-10,1.000000000839195,1.0000094445536891,1.000000001137043,0.9999999999964698,0.9999999986948624,1.0000000000001348,1.0002312281053567,1.000866431474959,1.0003827583990974
2.0,1,100.0,1.7252105499420405,1e-06,16384.0,6.854783168609414e-09,2.6946960484592855e-13,1.2315328363080793e-09,6.8547024806491314e-09,1.009634232667763e-12,5.194796698879278e-13,2.3707252209531e-10,0.9999999972153918,1.0000105869297775,0.9999999996567767,0.9999999999942888,0.9999999978908971,1.0000000000002176,1.000231164083835,1.000866436422704,1.0003836002165643
2.0,1,100.0,1.7252105499420405,1e-06,32768.0,7.749472993207994e-09,3.451183163380051e-14,1.4712466315608982e-09,7.749177822372168e-09,9.844291966370064e-13,2.0150028881232642e-13,2.59597359234291e-10,1.0000000003212954,1.000010308499877,1.0000000010191765,0.9999999999964458,0.9999999986863424,1.0000000000001357,1.00023120750901,1.000866509363535,1.0003832292509407
2.0,1,100.0,2.636650898730358,1e-06,128.0,7.165289578642781e-09,5.233272660298272e-11,2.553534241198794e-09,7.164964643000115e-09,1.0025508455066367e-12,1.8597260157212443e-13,4.974662891032343e-10,0.9999999900872342,1.0000139871453646,0.9999999954493847,0.9999999999965766,0.999999998738757,1.00000000000013,1.0002311702101803,1.0008661470526163,1.0003842299799557
2.0,1,100.0,2.636650898730358,1e-06,256.0,7.708414717313297e-09,7.706952856354134e-12,7.570457303738238e-10,7.708328723535961e-09,9.778632888154055e-13,1.6438241709770896e-12,4.1644460673175095e-10,1.000000003735431,1.0000067425562096,1.0000000012370558,0.9999999999898573,0.9999999962459123,1.0000000000003868,1.0002313109332202,1.0008669820817717,1.0003823384591977
2.0,1,100.0,2.636650898730358,1e-06,512.0,5.489692888770847e-09,1.2799265591311983e-13,2.4640623049203434e-09,5.489571248537389e-09,1.1058895111948065e-12,4.939884970314958e-13,3.719700586862363e-10,1.0000000029992657,1.0000136538390474,1.0000000015410628,0.9999999999944388,0.9999999979443748,1.000000000000212,1.0002312710161758,1.000866830561548,1.0003817163870312
2.0,1,100.0,2.636650898730358,1e-06,1024.0,5.948844657289692e-09,1.3178521915349125e-13,1.5516580487227128e-09,5.9487517378910365e-09,1.0090187997053975e-12,1.7143347227889641e-12,4.048599274283147e-10,1.0000000003607397,1.000014941436375,1.0000000012200978,0.9999999999896331,0.9999999961716233,1.0000000000003955,1.0002312482096811,1.0008677006829694,1.0003818747046644
2.0,1,100.0,2.636650898730358,1e-06,2048.0,5.784766718153782e-09,7.137943499005495e-14,1.401807904614463e-09,5.78452026504869e-09,9.595967732250788e-13,2.3343353961529734e-13,3.895116993458487e-10,0.999999999547594,1.0000152929135588,1.0000000009996413,0.9999999999961737,0.9999999985872885,1.000000000000146,1.000231221973857,1.0008667426287567,1.0003831043518994
2.0,1,100.0,2.636650898730358,1e-06,4096.0,6.575417800296593e-09,1.255362119828998e-12,2.0591820336700983e-09,6.575260908416581e-09,1.0083643330330212e-12,3.6975871177220374e-13,4.46802144324807e-10,0.9999999992406906,1.0000170019371315,1.0000000006818202,0.9999999999951841,0.9999999982225408,1.0000000000001836,1.0002312244468863,1.0008673077379564,1.0003825770083503
2.0,1,100.0,2.636650898730358,1e-06,8192.0,5.097917902271791e-09,2.596544883247851e-13,1.4730965066621688e-09,5.097895395408123e-09,1.1452150854730862e-12,8.466288876903308e-13,3.459749245962086e-10,0.9999999977176891,1.0000141770528972,0.9999999993765052,0.9999999999927099,0.9999999973091767,1.0000000000002776,1.0002312158840354,1.0008670300346976,1.0003825079698139
2.0,1,100.0,2.636650898730358,1e-06,16384.0,6.925578567826558e-09,1.6501101911742872e-12,1.9077277852385506e-09,6.925533793705598e-09,1.128478288966829e-12,1.6228146216431174e-12,4.440896402366397e-10,0.999999993656201,1.0000140925965764,0.9999999964797249,0.9999999999898965,0.9999999962746571,1.000000000000383,1.0002311759543916,1.0008672829131835,1.0003836295839474
2.0,1,100.0,2.636650898730358,1e-06,32768.0,5.943912784227229e-09,4.714570020182271e-13,1.6157269381261898e-09,5.943834015615737e-09,9.585571264167177e-13,1.5868860974066156e-12,3.968232573688061e-10,1.000000000202128,1.0000141701082248,1.000000000843009,0.9999999999900254,0.9999999963161732,1.0000000000003801,1.0002312264812543,1.000867741095236,1.0003824893678206
2.0,1,100.0,4.0296113202004,1e-06,128.0,8.429856614712078e-08,2.994879295908561e-10,1.3131163133982172e-08,8.42933595559361e-08,9.581721093311845e-13,1.0631763575572982e-11,5.383485216381298e-09,0.9999999686838866,1.0000186924541192,0.9999999856623264,0.9999999999739763,0.9999999904737171,1.0000000000009759,1.0002308876964228,1.000865254565276,1.000388302304611
2.0,1,100.0,4.0296113202004,1e-06,256.0,4.6338118194843074e-08,8.816720133820931e-11,1.5070585506426146e-08,4.633536739443425e-08,9.561259484503765e-13,6.950491208430811e-12,2.8858162272555556e-09,0.9999999915357938,1.0000093003701755,0.9999999979450883,0.9999999999790797,0.9999999922849274,1.0000000000007956,1.0002312629689407,1.0008676014216034,1.0003790209495806
2.0,1,100.0,4.0296113202004,1e-06,512.0,6.508078180794999e-08,1.1104044451418004e-12,1.661165419592582e-08,6.507701833020709e-08,9.50939794158678e-13,8.497976430739345e-12,3.997310858876264e-09,0.9999999933058383,1.00001657312831,0.9999999957958897,0.9999999999768777,0.999999991479943,1.000000000000876,1.0002312207074853,1.0008679673290226,1.000383784136284
2.0,1,100.0,4.0296113202004,1e-06,1024.0,6.938691793590333e-08,1.162869529681085e-12,1.6394516626136204e-08,6.938174341295228e-08,9.516278615741797e-13,1.0564259652185723e-11,4.300110904942357e-09,0.999999993795682,1.000022426305084,1.0000000011108976,0.9999999999742227,0.9999999905102405,1.0000000000009848,1.0002312714746122,1.000868328078131,1.000382196550441
2.0,1,100.0,4.0296113202004,1e-06,2048.0,7.001924863556093e-08,5.531107703962315e-12,1.8211857606238056e-08,7.001375140558275e-08,9.100399898411209e-13,1.0880594651061234e-11,4.380012688997718e-09,1.0000000020355877,1.0000270945992515,1.0000000071782136,0.9999999999738939,0.9999999903769581,1.000000000001005,1.0002313277543964,1.000868642829253,1.0003803471129973
2.0,1,100.0,4.0296113202004,1e-06,4096.0,6.456773920641234e-08,3.584510150940283e-12,1.6449373247590924e-08,6.45643713311739e-08,9.647738475453193e-13,7.9377678391836e-12,4.124865461772359e-09,0.9999999873454717,1.0000283230107758,0.9999999953804645,0.9999999999776193,0.9999999917820841,1.0000000000008487,1.0002312033396854,1.0008685781637232,1.0003815229342192
2.0,1,100.0,4.0296113202004,1e-06,8192.0,6.706956971811915e-08,2.061277093868302e-12,1.865405656614005e-08,6.706567278898278e-08,1.2017421296797492e-12,9.426758643165583e-12,4.182774319564077e-09,0.999999996116952,1.000024678691377,1.0000000042194885,0.9999999999756642,0.9999999910390129,1.000000000000934,1.0002311983113066,1.0008676923202888,1.0003828475494203
2.0,1,100.0,4.0296113202004,1e-06,16384.0,6.025395202230628e-08,1.3746260661894824e-11,1.5966862054536463e-08,6.025015825163098e-08,9.777133576956221e-13,8.623330044233515e-12,3.780054183347605e-09,0.9999999948636504,1.0000257632736183,0.9999999984821718,0.999999999976717,0.9999999914308589,1.0000000000008855,1.0002311653443399,1.0008680447851401,1.0003859537255981
2.0,1,100.0,4.0296113202004,1e-06,32768.0,5.704023945226374e-08,1.3163191689467114e-12,1.523078937764864e-08,5.703671677030937e-08,9.376910929158958e-13,8.095301578608975e-12,3.675572378206276e-09,1.0000000039865837,1.0000253939410353,1.0000000087724532,0.999999999977493,0.9999999916967862,1.000000000000868,1.0002311758954663,1.0008679091486583,1.0003863781915419
2.0,1,100.0,6.158482110660264,1e-06,128.0,8.929673317895524e-09,7.673915688322472e-11,2.6707870566742523e-09,8.929651107597051e-09,9.37798124237552e-13,6.713659317062613e-13,9.016756472537386e-10,0.999999986310144,1.0000325558653498,1.0000000028439047,0.9999999999934894,0.9999999976113362,1.00000000000025,1.00023105273078,1.000867535171733,1.0003784531106947
2.0,1,100.0,6.158482110660264,1e-06,256.0,6.484058793317756e-09,5.259954590767799e-12,1.889086022302318e-09,6.4840564023927375e-09,9.334696891136944e-13,1.0303457744708822e-12,6.611319205648246e-10,0.9999999990025586,1.0000306596955644,1.0000000009473224,0.9999999999919604,0.9999999970399692,1.0000000000003069,1.0002312659876131,1.000871613878245,1.0003811188186327
2.0,1,100.0,6.158482110660264,1e-06,512.0,9.986073684095479e-09,3.0715851490590305e-13,4.111757975055697e-09,9.986072908249328e-09,9.064399026089979e-13,9.60253784998858e-13,8.683147158668723e-10,1.0000000023026,1.00003239532346,0.9999999930185532,0.9999999999922451,0.9999999971432633,1.000000000000292,1.0002312508459539,1.0008698512829541,1.0003856690833643
2.0,1,100.0,6.158482110660264,1e-06,1024.0,1.0497584887697193e-08,9.125981095034983e-13,3.95247295065398e-09,1.049754496713572e-08,9.312735263490505e-13,1.3568208757760971e-12,9.441452934737861e-10,1.000000000978548,1.000036160693549,0.9999999981053991,0.9999999999907786,0.9999999966064841,1.00000000000035,1.0002312549570838,1.000871211427646,1.0003812370726946
2.0,1,100.0,6.158482110660264,1e-06,2048.0,1.67758800538272e-08,5.826148712310167e-13,5.158658876043289e-09,1.677584250462154e-08,8.998031298621073e-13,1.3049767297387847e-12,1.4435791452971716e-09,1.000000001890313,1.000037295847447,1.0000000004201768,0.9999999999909587,0.9999999966725915,1.0000000000003444,1.0002312890311011,1.0008699798850214,1.0003769163512937
2.0,1,100.0,6.158482110660264,1e-06,4096.0,2.0152355058822697e-08,8.455816012647838e-12,7.771235594737716e-09,2.0152335249893488e-08,9.077254213643611e-13,1.1957209168861785e-12,1.8218824684148657e-09,0.9999999977540281,1.000039974031186,1.0000000050529112,0.9999999999913364,0.9999999968163678,1.0000000000003326,1.0002311839408384,1.0008691946275423,1.00038301508853
2.0,1,100.0,6.158482110660264,1e-06,8192.0,8.142696514119215e-09,6.627665646738653e-13,3.2413173167972276e-09,8.142689959857214e-09,9.36749055226057e-13,1.1000157070604188e-12,8.121923763112121e-10,1.000000003161037,1.0000371162977058,1.0000000074366082,0.9999999999917016,0.9999999969449254,1.0000000000003195,1.000231251539253,1.0008708983856471,1.0003795800185666
2.0,1,100.0,6.158482110660264,1e-06,16384.0,1.37848067937112e-08,2.451201129559557e-12,4.477878817347822e-09,1.3784792994136695e-08,9.288199643031694e-13,7.161924860354319e-13,1.3048777348709678e-09,0.9999999937916231,1.0000383119605922,0.9999999973310864,0.9999999999932884,0.9999999975353459,1.000000000000255,1.000231179679962,1.0008694688682536,1.00037988275081
2.0,1,100.0,6.158482110660264,1e-06,32768.0,1.652336779196119e-08,5.311691669709888e-13,5.096698977472394e-09,1.652316774021572e-08,9.294272193430707e-13,1.991878731131311e-12,1.408616437777622e-09,1.0000000053266365,1.0000379864215871,1.0000000163220168,0.9999999999888394,0.9999999958896866,1.0000000000004352,1.0002312473460533,1.0008703767408775,1.0003758755507355
2.0,1,100.0,9.412049672680666,1e-06,128.0,6.422074920590401e-09,2.9673811404818304e-11,3.744545889702536e-09,6.420789950055302e-09,9.739728123470796e-13,2.1509657691616728e-14,1.6141582459487134e-09,0.9999999990829233,1.0000804184603287,1.0000000006249443,1.0000000000011615,1.0000000004240703,0.9999999999999557,1.000231248363897,1.0008764025724162,1.0003823871570443
2.0,1,100.0,9.412049672680666,1e-06,256.0,6.669318049967498e-09,1.7995560035567573e-11,3.871059867844893e-09,6.667977200572907e-09,9.753425820487407e-13,2.9020389177675134e-14,1.6775503901005092e-09,1.000000010214725,1.0000821819182255,1.000000003827728,1.0000000000013456,1.0000000004924252,0.9999999999999486,1.0002312792465635,1.0008754523272447,1.0003829107072086
2.0,1,100.0,9.412049672680666,1e-06,512.0,7.058762529833903e-09,3.700390704207915e-12,3.253319747665668e-09,7.057609526554434e-09,9.828416246721225e-13,6.789305742178625e-15,1.7727960489815795e-09,1.0000000115257486,1.0000838581135936,1.000000003979093,1.0000000000006506,1.0000000002381053,0.9999999999999751,1.0002313129558875,1.0008765174042602,1.000382835913122
